country_code	country	2015-2020	2020-2025	2025-2030	2030-2035	2035-2040	2040-2045	2045-2050	2050-2055	2055-2060	2060-2065	2065-2070	2070-2075	2075-2080	2080-2085	2085-2090	2090-2095	2095-2100
682	Saudi Arabia	-37.3625	332.693	-2781.9355	-2401.6475	-2829.7625	-3089.834	-3550.605	-3522.19	-3734.1745	-3961.743	-4148.3165	-4649.371	-4585.749	-5138.4045	-5362.195	-5359.25	-5738.4855
275	State of Palestine	-6.1845	-217.607	-810.868	-954.1555	-1040.139	-1077.216	-1167.9815	-1257.0935	-1277.058	-1424.689	-1500.6185	-1800.944	-1965.3055	-2082.2385	-2055.957	-2252.414	-2268.7135
760	Syrian Arab Republic	134.525	1589.3665	-3561.2445	-5123.4715	-6028.364	-6731.3435	-7149.5035	-7325.708	-8065.9225	-8995.058	-9375.2655	-9627.997	-10257.4005	-10182.659	-11664.222	-11526.1225	-11816.266
792	Türkiye	18.967	-1604.2125	-3978.6375	-4249.7205	-4203.8295	-4266.6065	-4057.023	-3992.9355	-3796.537	-3677.054	-3604.607	-3424.275	-3445.127	-3153.859	-3223.7695	-3026.9645	-3014.913
784	United Arab Emirates	46.2705	16.8565	-2546.3735	-2270.8435	-2496.025	-2589.1985	-2822.3805	-3423.104	-3840.191	-4414.655	-4943.132	-5665.432	-5828.7225	-6248.2385	-6983.295	-7071.428	-7395.728
887	Yemen	-48.991	-265.9625	-668.582	-941.5395	-1106.9755	-1289.695	-1409.226	-1576.2425	-1723.2315	-1932.723	-2090.285	-2270.106	-2428.6095	-2616.3265	-2661.98	-2824.823	-3004.8525
908	Europe	729.803	4080.7915	394.8435	-503.022	-985.9185	-998.831	-1042.6255	-1415.1685	-1594.2655	-1556.04	-1608.9885	-1728.805	-1889.0305	-1808.268	-2103.824	-2224.908	-2602.7165
923	Eastern Europe	150.6435	-3477.6015	-1950.589	-2139.9335	-2001.3075	-1888.0215	-1800.2325	-1920.32	-1776.4125	-1709.1555	-1635.4015	-1603.4315	-1621.191	-1553.915	-1675.8915	-1493.386	-1595.3835
112	Belarus	-16.977	-102.1625	-173.612	-181.311	-165.9195	-161.221	-152.7105	-148.9885	-149.1805	-137.144	-124.656	-121.227	-121.522	-115.7945	-106.5895	-97.9375	-92.691
100	Bulgaria	15.0835	3.7085	-272.4995	-289.8445	-273.0615	-260.5055	-244.9425	-237.116	-228.5605	-218.257	-208.957	-198.8575	-190.9635	-186.6385	-177.7145	-175.2465	-170.525
203	Czechia	2.168	136.762	-128.4745	-114.3235	-145.774	-158.89	-161.104	-166.443	-162.449	-162.322	-158.1435	-162.097	-154.3535	-148.4435	-141.0245	-142.1845	-134.7675
348	Hungary	4.5735	91.4345	-49.642	-39.788	-41.1915	-37.2095	-36.719	-43.7905	-33.2695	-36.0155	-33.532	-35.9545	-31.4635	-33.7275	-35.41	-33.912	-32.1215
616	Poland	1.96	401.4645	-696.4365	-584.1205	-592.4235	-601.94	-599.535	-531.282	-499.8755	-483.6705	-458.979	-420.8825	-410.5095	-389.8525	-359.698	-340.045	-316.5125
498	Republic of Moldova	-16.7025	-41.9905	-188.7275	-191.0265	-188.513	-183.518	-171.8505	-165.24	-155.4005	-150.044	-142.523	-130.4345	-126.9335	-127.001	-120.662	-113.1555	-110.653
642	Romania	-6.601	-91.7935	-567.575	-632.4025	-658.571	-638.487	-592.574	-584.0025	-576.138	-552.084	-514.1575	-495.3285	-475.613	-471.412	-451.8455	-444.033	-443.905
643	Russian Federation	167.047	-65.842	-2099.8135	-1862.9085	-1743.8305	-1581.395	-1525.597	-1691.41	-1550.39	-1601.117	-1484.178	-1492.517	-1557.959	-1449.173	-1600.9155	-1428.441	-1524.603
703	Slovakia	2.175	40.387	-54.54	-43.1445	-47.524	-50.8445	-48.857	-48.966	-51.6345	-52.441	-46.993	-46.6495	-45.665	-43.2535	-40.9405	-38.6215	-38.8755
804	Ukraine	-2.0835	-4507.191	93.1615	-522.0775	-503.9335	-481.7245	-454.659	-432.0685	-389.3215	-383.994	-365.479	-338.857	-316.018	-294.379	-274.728	-254.102	-237.571
924	Northern Europe	130.727	3001.6655	799.9335	11.376	-432.347	-656.4845	-977.946	-1207.2895	-1325.6455	-1474.5215	-1496.0185	-1579.1275	-1585.294	-1667.8925	-1668.8535	-1706.6255	-1691.668
208	Denmark	5.4255	132.588	-45.0735	-82.349	-95.7415	-101.8585	-99.687	-108.3125	-108.2325	-108.629	-108.646	-111.2235	-108.3825	-102.34	-110.569	-110.4225	-106.712
233	Estonia	1.847	31.018	-48.486	-46.5645	-46.9875	-50.5715	-48.5955	-47.377	-44.3015	-45.09	-43.457	-42.7475	-39.7405	-39.7165	-39.5255	-37.422	-35.8895
234	Faroe Islands	0.274	1.838	-3.733	-5.2665	-5.9965	-5.926	-6.2545	-6.3205	-6.661	-6.9665	-7.35	-7.309	-7.0965	-8.0785	-7.882	-8.1635	-8.4255
246	Finland	8.752	113.845	-51.6605	-26.5505	-30.075	-27.3885	-30.75	-34.558	-39.272	-44.642	-47.54	-50.111	-53.549	-52.409	-56.0565	-57.938	-63.4535
831	Guernsey	0.161	1.1855	-1.8075	-2.3345	-2.376	-2.334	-2.3835	-2.1605	-2.234	-2.2195	-2.2095	-2.0165	-2.06	-2.079	-2.02	-1.937	-1.9505
352	Iceland	1.249	16.6865	-19.3355	-26.732	-29.9715	-30.7355	-32.1195	-32.759	-33.4755	-31.4145	-30.173	-30.881	-32.2385	-30.109	-29.714	-29.8235	-28.568
372	Ireland	7.873	170.7665	-203.9665	-353.0065	-399.553	-434.1935	-456.4015	-485.498	-507.681	-510.7235	-499.796	-498.331	-525.174	-535.457	-531.998	-505.674	-528.339
833	Isle of Man	0.1095	-0.225	-5.638	-7.1815	-7.7125	-7.5705	-7.303	-6.425	-6.4965	-6.7645	-6.987	-6.682	-7.1745	-6.8645	-7.4095	-7.8855	-7.528
832	Jersey	0.268	1.6875	-1.67	-2.7615	-3.409	-3.5425	-3.407	-3.721	-3.553	-3.461	-3.189	-3.0965	-3.205	-3.426	-3.4035	-3.3275	-3.237
428	Latvia	-1.5735	0.1635	-106.7645	-114.895	-114.726	-113.172	-107.637	-105.9535	-97.46	-97.554	-90.541	-86.5365	-88.0575	-82.053	-80.271	-81.776	-83.0665
440	Lithuania	9.942	90.8045	-203.3055	-184.4865	-171.8355	-167.2435	-159.2565	-158.4455	-148.1465	-137.958	-137.1295	-133.349	-129.6405	-129.2795	-121.083	-109.0835	-99.723
578	Norway	5.6385	174.853	-45.552	-86.169	-100.8535	-113.393	-107.648	-118.3015	-120.7605	-132.383	-135.9775	-139.981	-135.1155	-140.9645	-146.731	-147.4495	-148.433
752	Sweden	18.651	208.074	-53.2665	-155.2425	-204.046	-235.34	-271.7275	-288.524	-297.8825	-298.106	-277.27	-266.995	-275.4715	-273.4695	-267.7315	-268.4145	-258.28
826	United Kingdom	72.1105	1840.2015	430.642	-262.878	-625.272	-874.5825	-1172.1575	-1367.1655	-1421.938	-1559.299	-1576.1125	-1620.752	-1655.4335	-1755.54	-1747.388	-1730.78	-1732.6395
925	Southern Europe	166.535	432.255	-2149.8915	-2511.573	-2688.2125	-2698.1925	-2459.084	-2571.585	-2548.344	-2454.1855	-2197.9055	-2314.689	-2098.2905	-2101.1945	-2251.661	-2324.482	-2475.113
8	Albania	-8.34	-150.5835	-262.6125	-282.101	-269.531	-240.1115	-220.5705	-197.4045	-182.194	-176.047	-162.155	-154.888	-146.808	-144.9105	-137.1685	-130.2015	-131.582
20	Andorra	0.286	-1.591	-28.707	-29.298	-32.643	-35.383	-37.911	-42.757	-46.93	-51.804	-61.2415	-65.425	-66.7945	-75.2995	-71.7135	-76.2225	-75.482
70	Bosnia and Herzegovina	-13.42	-199.951	-556.897	-533.2005	-518.167	-494.7045	-472.5405	-459.8515	-441.006	-401.865	-405.315	-401.2065	-377.795	-358.3755	-379.1545	-348.3765	-352.437
191	Croatia	-4.276	-38.7685	-178.5725	-168.779	-164.061	-160.438	-148.1925	-143.209	-140.994	-135.8685	-127.6395	-121.4385	-124.3195	-116.6545	-109.287	-108.2205	-107.1245
292	Gibraltar	0.257	2.4095	-0.9995	-2.6635	-3.749	-4.2245	-4.2515	-4.523	-4.6365	-5.1565	-5.247	-5.2375	-5.5765	-5.753	-5.556	-5.9915	-6.1845
300	Greece	3.1765	-565.6375	-343.982	-504.144	-557.725	-523.77	-460.1875	-369.3675	-320.8905	-280.5085	-256.9305	-251.129	-224.4795	-219.023	-217.97	-220.6715	-210.386
380	Italy	42.6405	224.5985	-1498.551	-1547.1915	-1468.888	-1436.054	-1349.91	-1378.8395	-1268.8695	-1226.574	-1184.4375	-1187.764	-1129.9105	-1082.6725	-1078.316	-1108.2275	-1105.176
412	Kosovo (under UNSC res. 1244)	1.4075	-184.4075	-316.102	-290.9155	-269.66	-268.4025	-255.0925	-254.995	-255.6675	-254.44	-273.1405	-280.942	-265.6165	-261.3065	-277.675	-271.7095	-265.8795
470	Malta	3.452	19.4825	-24.4665	-36.145	-38.447	-39.4725	-42.8415	-40.7215	-37.814	-39.728	-38.6975	-39.3495	-38.041	-35.6895	-37.234	-36.0195	-37.795
499	Montenegro	-1.655	22.3405	-37.1345	-28.109	-25.6965	-24.9205	-23.4775	-23.157	-21.851	-20.7155	-19.759	-19.0075	-17.994	-17.4375	-16.598	-16.822	-16.416
807	North Macedonia	-11.729	-56.8165	-124.9645	-137.708	-135.7895	-129.605	-119.5795	-110.8855	-106.1835	-105.0405	-98.933	-94.5455	-88.504	-84.3855	-79.5165	-86.646	-89.8545
620	Portugal	27.038	138.4575	-225.5665	-217.499	-224.1265	-213.731	-206.9715	-203.7825	-194.786	-190.521	-181.2935	-182.5395	-190.2995	-186.0455	-186.5595	-193.2865	-198.6075
674	San Marino	0.1235	-2.231	-4.117	-4.076	-4.094	-4.151	-4.1135	-3.9045	-3.802	-3.8785	-3.831	-3.921	-3.8585	-3.9015	-3.889	-4.1365	-4.3285
688	Serbia	-5.11	-5.069	-127.519	-139.097	-142.3335	-140.2875	-134.6635	-139.8975	-135.0185	-128.8815	-120.724	-115.125	-111.2915	-107.746	-104.6565	-101.0885	-96.4765
705	Slovenia	14.257	15.519	-57.2825	-58.815	-56.073	-56.421	-54.194	-56.19	-52.6255	-51.876	-50.567	-50.3	-52.4835	-49.407	-49.2395	-50.198	-49.49
724	Spain	118.427	472.0785	-1597.93	-2035.682	-2238.5225	-2250.6405	-2087.7815	-2129.7485	-2122.061	-2043.9895	-1824.518	-1907.761	-1846.846	-1795.9845	-1949.312	-2020.744	-2120.567
926	Western Europe	281.898	2845.32	-1568.2675	-1585.6945	-1620.049	-1675.684	-1647.778	-1524.902	-1602.5315	-1450.6925	-1542.5875	-1626.236	-1581.1195	-1632.2205	-1657.4775	-1635.53	-1823.419
40	Austria	19.8005	161.079	-288.0765	-301.064	-303.77	-279.384	-296.579	-291.004	-255.057	-253.771	-264.198	-240.473	-245.567	-269.9735	-256.324	-254.041	-246.3205
56	Belgium	21.8885	-348.401	-118.766	-175.5555	-186.281	-194.6175	-214.313	-212.7595	-192.214	-203.1265	-221.6655	-216.186	-217.7295	-221.0815	-210.0325	-223.4155	-222.36
250	France	72.7965	477.7375	-317.0105	-534.5225	-658.761	-682.724	-724.202	-820.301	-839.845	-776.8635	-822.339	-805.9285	-880.073	-837.6965	-873.222	-841.253	-815.7785
276	Germany	101.734	999.9905	-2646.734	-2485.4765	-2338.105	-2311.1675	-2334.8545	-2135.877	-2262.8425	-2088.767	-2090.676	-2154.069	-2142.79	-2124.6015	-2154.899	-2078.1735	-2238.521
