country_code	country	2015-2020	2020-2025	2025-2030	2030-2035	2035-2040	2040-2045	2045-2050	2050-2055	2055-2060	2060-2065	2065-2070	2070-2075	2075-2080	2080-2085	2085-2090	2090-2095	2095-2100
920	South-Eastern Asia	-77.9245	-1327.503	-3863.2295	-4202.8385	-4629.7265	-4747.8265	-5077.9335	-5199.853	-5249.955	-5608.424	-5449.676	-5621.8405	-5603.7505	-5584.824	-5505.7435	-5417.2305	-5492.051
96	Brunei Darussalam	0.231	-3.4805	-19.3815	-24.1435	-23.9525	-24.2155	-24.4475	-24.031	-24.3725	-23.412	-22.537	-22.669	-22.7905	-22.6885	-22.3515	-20.6725	-19.476
116	Cambodia	0	-535.3525	-1801.8375	-1931.12	-2030.2055	-2047.5245	-2115.2355	-2067.1225	-2223.924	-2232.7715	-2206.8525	-2344.2225	-2348.4035	-2275.9355	-2297.6745	-2250.626	-2281.01
360	Indonesia	-9.3715	-254.8485	-740.622	-927.895	-1122.5175	-1252.5555	-1370.238	-1425.764	-1461.0935	-1479.94	-1546.924	-1582.5265	-1630.5475	-1599.2395	-1612.6935	-1594.443	-1634.7735
418	Lao People's Democratic Republic	-5.1525	-67.1195	-150.342	-183.1835	-208.7525	-225.3045	-236.766	-243.5085	-249.0995	-250.993	-250.117	-255.786	-256.551	-260.064	-256.275	-245.9065	-246.939
458	Malaysia	50.9535	771.5505	238.82	-64.006	-255.38	-454.237	-608.8	-698.285	-809.59	-880.5695	-946.4805	-944.414	-910.3925	-927.153	-905.1045	-820.341	-797.4025
104	Myanmar	-33.1065	-265.753	-601.475	-734.951	-792.819	-829.8195	-870.7045	-877.2325	-891.0695	-877.9655	-839.27	-834.7145	-865.2795	-867.8765	-857.259	-810.417	-801.471
608	Philippines	-23.507	-1226.7945	-2864.294	-3072.103	-3274.444	-3316.616	-3416.666	-3448.2905	-3474.516	-3512.5105	-3316.215	-3357.2235	-3201.784	-3257.636	-3183.893	-2993.658	-3025.1615
702	Singapore	-72.778	-136.143	-474.629	-516.6985	-544.791	-535.9205	-509.402	-506.2565	-516.1455	-535.17	-517.1025	-503.04	-490.208	-509.832	-515.257	-458.414	-475.8465
764	Thailand	16.1385	19.636	-215.2245	-285.999	-333.2265	-331.676	-324.1025	-352.375	-352.478	-341.333	-304.863	-299.122	-277.6785	-262.366	-254.0705	-253.4445	-250.8625
626	Timor-Leste	1.8965	-121.8675	-389.759	-403.41	-426.5905	-451.3625	-486.17	-485.842	-485.803	-535.329	-513.87	-508.761	-528.097	-544.66	-535.363	-525.328	-522.3025
704	Viet Nam	-3.2285	-588.143	-1579.6275	-1533.4385	-1612.501	-1560.1375	-1593.0545	-1628.4995	-1587.487	-1570.7885	-1514.2145	-1505.1325	-1496.4565	-1511.7555	-1473.65	-1420.819	-1428.807
922	Western Asia	-90.3575	3750.5775	-4571.3355	-6641.5735	-7420.333	-7699.6505	-8177.8725	-8438.0875	-8875.457	-9334.732	-9797.762	-10430.4595	-10867.352	-10683.56	-10871.2805	-11455.6295	-11595.339
51	Armenia	-6.523	24.828	-222.4275	-212.6855	-182.7965	-156.367	-131.0095	-115.3825	-101.634	-90.316	-84.032	-75.5735	-68.8815	-67.5255	-66.2785	-63.3675	-60.4615
31	Azerbaijan	0.5365	-126.3915	-228.7965	-220.064	-201.087	-189.1885	-182.9665	-182.083	-179.9355	-175.653	-166.9115	-162.214	-164.8895	-164.528	-157.8625	-151.797	-157.63
48	Bahrain	-2.524	-24.2785	-170.5785	-117.4035	-128.6715	-146.4095	-162.7225	-153.4745	-160.0545	-178.4095	-189.268	-201.742	-210.999	-228.051	-248.7665	-266.192	-265.2215
196	Cyprus	4.8265	37.032	-4.391	-22.724	-32.646	-42.518	-48.3535	-51.883	-51.816	-49.9325	-47.2995	-44.6125	-44.4095	-43.495	-43.013	-37.8855	-37.383
268	Georgia	-1.369	1.1805	-141.5885	-190.294	-216.169	-218.7605	-221.858	-217.3655	-197.8725	-194.5215	-182.7095	-171.5345	-171.721	-174.6045	-177.4235	-171.713	-181.25
368	Iraq	14.929	-720.573	-3060.1075	-3361.7905	-3509.794	-3828.714	-4185.1195	-4482.365	-4760.3745	-4889.024	-5201.1135	-5404.794	-5865.0055	-5960.2655	-5926.588	-6071.7705	-6377.6865
376	Israel	8.2865	-9.33	-520.0705	-656.383	-710.197	-748.3225	-779.6895	-802.7115	-853.8715	-912.262	-953.2865	-1034.8065	-1035.566	-1132.187	-1192.04	-1212.2995	-1299.5155
400	Jordan	3.3725	-769.5645	-1485.4595	-1552.9975	-1603.183	-1761.0475	-1837.371	-1985.9805	-1952.5405	-2089.4595	-2140.389	-2315.134	-2282.375	-2441.042	-2373.857	-2438.009	-2422.7395
414	Kuwait	-84.1895	-61.0135	-915.7645	-741.5825	-663.7155	-686.695	-771.576	-869.4285	-1072.8815	-1159.4935	-1297.603	-1363.802	-1434.4365	-1533.69	-1669.272	-1764.1545	-1846.738
422	Lebanon	-23.8935	-334.4485	-801.813	-804.865	-827.553	-846.013	-881.3305	-901.8145	-917.4185	-948.403	-944.6475	-917.5255	-989.061	-996.003	-986.242	-981.2525	-999.7555
512	Oman	-85.8175	379.977	-349.715	-516.891	-587.106	-649.751	-661.1175	-704.616	-737.1525	-753.162	-738.2415	-753.1905	-810.659	-813.1235	-819.431	-845.623	-852.7315
634	Qatar	-25.2165	-70.891	-470.797	-439.494	-509.5605	-502.1965	-519.625	-565.596	-691.0215	-793.265	-937.5215	-1030.9155	-1140.908	-1235.85	-1446.3345	-1488.847	-1651.6775
682	Saudi Arabia	-37.3625	544.2345	-1860.561	-1303.0455	-1536.7595	-1761.934	-2065.497	-2110.6705	-2202.799	-2289.1095	-2468.3335	-2744.194	-2795.8665	-2903.936	-3078.6115	-2978.333	-3152.0865
275	State of Palestine	-6.1845	-169.0835	-550.871	-635.3085	-676.557	-707.2225	-766.478	-810.337	-834.3155	-863.768	-919.8455	-986.917	-1066.9985	-1085.5515	-1047.4455	-1114.418	-1097.3065
760	Syrian Arab Republic	134.525	1938.0555	-1940.8685	-3282.6955	-3927.3355	-4186.873	-4435.773	-4448.648	-4745.7445	-4951.3885	-5194.86	-5293.184	-5445.652	-5557.6945	-5620.1875	-5767.747	-5853.7415
792	Türkiye	18.967	-1382.8055	-2824.976	-2861.7955	-2793.2495	-2776.9415	-2678.729	-2539.593	-2526.085	-2408.284	-2338.7135	-2281.332	-2198.302	-1930.128	-2013.28	-1837.79	-1799.585
784	United Arab Emirates	46.2705	213.933	-1700.1985	-1358.41	-1418.519	-1433.465	-1576.645	-1881.1125	-2124.2775	-2322.346	-2645.4175	-3038.0385	-3226.7355	-3382.051	-3720.8555	-3880.841	-4130.3995
887	Yemen	-48.991	-228.011	-470.4485	-664.3875	-773.645	-883.3705	-974.351	-1065.0735	-1136.169	-1236.527	-1336.8485	-1419.3825	-1498.4335	-1567.1275	-1629.034	-1679.3455	-1764.3115
908	Europe	729.803	4830.973	2444.5025	1679.346	1263.759	1177.907	1220.7865	846.4805	639.1595	700.2255	625.2575	442.2915	408.934	440.033	215.8015	86.143	-261.101
923	Eastern Europe	150.6435	-3023.5165	-614.2825	-871.791	-712.548	-642.447	-533.757	-605.1545	-549.3275	-493.6885	-428.9095	-430.1635	-389.613	-402.6375	-468.666	-364.6235	-391.5595
112	Belarus	-16.977	-88.2995	-113.4165	-116.1925	-107.809	-102.6385	-98.111	-95.285	-92.653	-84.795	-79.603	-76.1635	-73.12	-70.4325	-65.7485	-60.8935	-57.701
100	Bulgaria	15.0835	23.09	-187.238	-195.4265	-187.31	-179.0835	-168.209	-157.4805	-150.9595	-144.225	-136.0335	-129.966	-121.446	-119.812	-111.567	-109.1445	-103.1695
203	Czechia	2.168	151.47	-80.4865	-46.064	-68.699	-77.7885	-79.7505	-77.602	-75.374	-76.197	-74.163	-74.5225	-75.911	-68.2795	-61.4175	-60.241	-59.0405
348	Hungary	4.5735	103.594	-10.889	4.2685	3.9085	6.9425	6.6005	6.9895	9.7375	8.4665	10.189	8.997	9.248	10.175	10.3035	10.052	9.0465
616	Poland	1.96	461.9435	-508.043	-348.2435	-339.8735	-335.353	-333.551	-311.3685	-294.5755	-285.788	-262.2695	-241.633	-238.9845	-222.0795	-205.992	-196.8995	-185.8785
498	Republic of Moldova	-16.7025	-33.978	-150.247	-148.01	-141.605	-135.928	-125.5745	-120.9125	-112.512	-106.1415	-98.7445	-88.786	-85.383	-83.472	-76.708	-71.6255	-67.9965
642	Romania	-6.601	-61.5095	-416.7135	-446.344	-459.695	-437.2315	-421.445	-402.224	-396.87	-386.3695	-358.2425	-332.7155	-324.965	-308.8735	-294.241	-288.0585	-276.6295
643	Russian Federation	167.047	313.368	-852.636	-635.9865	-527.7175	-447.183	-331.0995	-457.605	-386.3725	-362.6865	-321.9285	-346.956	-287.8745	-321.3355	-420.6425	-346.3295	-368.317
703	Slovakia	2.175	45.474	-39.7375	-25.4195	-26.3045	-26.229	-24.612	-25.088	-24.8135	-24.2945	-23.115	-22.6315	-21.684	-20.781	-20.007	-19.6245	-19.467
804	Ukraine	-2.0835	-4355.3875	367.422	-330.3085	-308.395	-290.2295	-278.3465	-269.447	-242.9655	-234.2435	-221.904	-202.453	-191.9575	-180.252	-166.1975	-152.1525	-141.778
924	Northern Europe	130.727	3099.9835	1308.52	693.583	317.943	48.5045	-146.6675	-329.653	-370.6475	-449.657	-469.298	-549.0095	-586.8225	-630.5255	-686.604	-662.0425	-668.769
208	Denmark	5.4255	142.2715	1.1525	-27.8195	-37.4285	-42.6695	-42.111	-43.7365	-42.3995	-43.1155	-45.875	-41.527	-43.7865	-40.3625	-46.5485	-48.02	-44.9995
233	Estonia	1.847	34.155	-33.86	-29.076	-27.9075	-30.053	-28.943	-27.0775	-24.6385	-26.173	-24.966	-23.5655	-22.6045	-22.312	-21.375	-19.91	-18.8215
234	Faroe Islands	0.274	2.2035	-1.928	-3.231	-3.8585	-3.7545	-3.8065	-3.9175	-4.0705	-4.1495	-4.25	-4.2305	-4.1145	-4.3325	-4.359	-4.207	-4.3945
246	Finland	8.752	129.4135	-14.538	-0.2875	-1.8855	1.374	0.916	-0.6995	-1.781	-5.617	-5.9795	-8.8355	-9.1765	-8.568	-12.2215	-15.9185	-14.8445
831	Guernsey	0.161	1.402	-0.803	-1.191	-1.228	-1.238	-1.2635	-1.149	-1.1575	-1.138	-1.125	-1.0315	-1.056	-1.048	-0.9885	-0.974	-0.9775
352	Iceland	1.249	18.585	-8.783	-15.6935	-17.2995	-17.823	-18.6575	-18.9575	-19.2635	-18.8765	-18.3275	-17.89	-18.12	-16.806	-16.1945	-16.416	-15.389
372	Ireland	7.873	191.379	-79.454	-194.3025	-242.084	-265.9865	-289.8095	-301.0045	-305.5705	-294.8015	-291.914	-286.604	-289.7595	-276.7125	-271.6395	-261.4115	-251.9105
833	Isle of Man	0.1095	0.2175	-3.254	-4.4555	-4.834	-4.8895	-4.52	-4.0595	-3.8805	-3.869	-3.714	-3.5335	-3.388	-3.33	-3.4915	-3.182	-3.149
832	Jersey	0.268	1.9285	-0.2685	-0.9585	-1.333	-1.4755	-1.4765	-1.644	-1.569	-1.5195	-1.4205	-1.406	-1.393	-1.2945	-1.2465	-1.3155	-1.2545
428	Latvia	-1.5735	8.2185	-71.2165	-72.699	-73.817	-71.8095	-69.9105	-68.9375	-63.655	-59.3765	-56.093	-52.025	-51.3225	-48.4885	-45.484	-44.304	-43.1845
440	Lithuania	9.942	105.896	-141.2145	-121.3145	-117.5455	-109.252	-100.4975	-99.592	-93.495	-85	-81.523	-76.2825	-73.025	-68.1415	-66.1375	-58.29	-52.893
578	Norway	5.6385	181.6715	-2.799	-35.896	-46.2155	-52.7555	-49.3095	-59.8945	-57.623	-64.613	-64.3	-65.9865	-60.3	-63.843	-67.11	-64.7165	-62.773
752	Sweden	18.651	224.797	39.3085	-24.5155	-59.4395	-86.7155	-107.646	-111.9345	-109.839	-111.4325	-105.351	-94.707	-94.956	-95.683	-105.5045	-95.761	-94.5905
826	United Kingdom	72.1105	1915.5275	902.073	366.006	56.16	-223.1865	-352.63	-511.757	-554.4685	-625.692	-652.459	-731.5705	-745.3845	-773.6885	-799.6355	-837.063	-833.491
925	Southern Europe	166.535	671.5265	-1203.473	-1402.946	-1509.48	-1517.299	-1393.396	-1483.3835	-1433.3875	-1350.642	-1209.047	-1288.729	-1149.937	-1106.894	-1151.418	-1175.6155	-1243.782
8	Albania	-8.34	-138.8505	-203.1715	-201.8175	-193.1575	-174.3415	-155.7025	-139.805	-127.4495	-117.5015	-105.763	-94.9905	-86.8975	-83.5635	-76.253	-67.207	-63.583
20	Andorra	0.286	0.942	-17.859	-18.7395	-18.3695	-18.276	-17.0265	-18.098	-18.188	-18.3105	-19.758	-18.464	-20.5065	-20.7475	-17.9595	-17.885	-18.056
70	Bosnia and Herzegovina	-13.42	-144.3795	-372.0085	-352.068	-331.573	-317.681	-292.1295	-284.7885	-268.575	-237.5445	-228.9245	-220.773	-211.771	-188.3585	-193.8785	-170.057	-169.9815
191	Croatia	-4.276	-22.694	-115.5575	-105.7375	-100.638	-98.01	-91.768	-88.594	-87.0435	-82.314	-79.1845	-73.402	-74.58	-69.557	-65.299	-62.49	-62.258
292	Gibraltar	0.257	2.6165	0.1365	-1.195	-1.981	-2.507	-2.5815	-2.705	-2.7645	-2.9615	-2.9435	-2.937	-2.928	-3.0105	-2.8675	-2.7925	-2.871
300	Greece	3.1765	-534.337	-194.9585	-302.8585	-333.0565	-314.402	-287.541	-236.6715	-206.9675	-173.5955	-158.7	-145.8595	-134.422	-126.56	-122.9725	-124.7935	-116.585
380	Italy	42.6405	405.045	-825.0325	-888.961	-833.9195	-795.0135	-778.274	-765.2615	-695.6275	-688.27	-647.0955	-675.396	-613.0575	-586.9035	-586.2425	-582.106	-595.627
412	Kosovo (under UNSC res. 1244)	1.4075	-161.4515	-209.8135	-184.203	-172.021	-168.847	-159.615	-156.9345	-150.188	-143.3065	-145.984	-142.9975	-130.4485	-127.0135	-125.221	-121.99	-108.248
470	Malta	3.452	21.7425	-11.218	-19.8225	-21.688	-23.353	-25.349	-24.421	-22.3355	-21.6745	-20.887	-18.5435	-18.5745	-16.973	-15.3245	-14.792	-13.3515
499	Montenegro	-1.655	24.467	-30.0365	-22.731	-20.594	-19.432	-18.2135	-17.295	-16.4115	-15.6115	-14.6385	-13.8355	-13.2275	-12.6065	-11.8	-11.481	-11.0115
807	North Macedonia	-11.729	-49.484	-88.844	-92.433	-89.183	-86.937	-78.766	-75.1175	-71.0835	-70.051	-63.4895	-59.1815	-55.254	-51.651	-48.2665	-48.2855	-47.36
620	Portugal	27.038	169.108	-112.1645	-108.155	-107.6245	-102.5925	-102.7305	-95.499	-90.3835	-88.8915	-84.8325	-81.835	-82.76	-86.6775	-86.7765	-87.916	-88.328
674	San Marino	0.1235	-1.744	-2.3425	-2.3115	-2.293	-2.369	-2.281	-2.141	-2.0575	-2.052	-1.989	-2.035	-2.05	-1.988	-1.963	-2.045	-2.161
688	Serbia	-5.11	3.345	-93.1845	-93.8765	-94.898	-92.6025	-89.411	-87.9415	-84.0875	-79.1685	-75.101	-70.0035	-68.2515	-64.847	-63.166	-60.1235	-57.417
705	Slovenia	14.257	22.83	-32.6905	-32.4565	-32.227	-33.635	-30.052	-31.1185	-28.6485	-28.012	-27.797	-27.0475	-27.257	-25.792	-26.592	-27.794	-26.835
724	Spain	118.427	607.336	-868.593	-1178.1295	-1332.98	-1298.615	-1213.164	-1245.487	-1243.151	-1174.3945	-1031.1475	-1041.4865	-993.519	-940.397	-975.619	-957.361	-976.4155
926	Western Europe	281.898	3233.97	-422.651	-252.9285	-286.008	-257.039	-274.3325	-254.677	-335.9325	-188.411	-316.901	-271.3585	-342.9435	-283.4445	-362.7185	-341.385	-455.9265
40	Austria	19.8005	193.467	-151.8605	-156.4955	-151.9565	-143.8615	-146.8125	-145.468	-126.585	-123.0805	-125.9885	-111.171	-115.858	-121.433	-123.4675	-118.725	-119.375
56	Belgium	21.8885	-151.407	-18.9425	-57.474	-64.8415	-62.923	-72.0635	-80.0875	-68.02	-68.01	-76.9605	-62.0855	-75.5325	-74.137	-69.836	-75.94	-79.0695
250	France	72.7965	524.032	-5.0925	-114.9125	-176.288	-165.646	-203.841	-215.3995	-213.408	-206.2525	-193.9805	-205.3955	-229.5745	-206.814	-224.1875	-241.3535	-252.1695
276	Germany	101.734	1307.0645	-1526.094	-1270.153	-1204.958	-1119.307	-1170.9315	-1023.323	-1073.0195	-1002.343	-1001.3195	-1045.8315	-1054.708	-1008.12	-1020.3115	-982.7085	-1027.546
438	Liechtenstein	0.1345	0.92	0.1995	-0.092	-0.312	-0.467	-0.5945	-0.6735	-0.6895	-0.6705	-0.7015	-0.7045	-0.733	-0.7565	-0.783	-0.782	-0.699
442	Luxembourg	3.4835	35.407	0.9695	-11.2815	-17.62	-22.575	-26.2365	-27.1675	-28.112	-29.1525	-27.9235	-28.5215	-27.6415	-30.6145	-29.3555	-29.212	-28.1505
492	Monaco	0.4995	2.101	-2.0145	-2.041	-2.097	-1.999	-1.912	-1.92	-1.9005	-2.001	-1.9115	-2.013	-2.0795	-2.101	-2.0895	-2.0675	-2.219
528	Netherlands	33.799	617.108	92.4035	-101.9925	-145.544	-187.5035	-184.628	-213.5245	-247.1825	-229.4285	-228.363	-229.204	-224.713	-205.5405	-203.182	-197.9745	-194.85
756	Switzerland	27.7615	224.273	-103.9335	-167.184	-197.1835	-200.015	-193.4735	-189.144	-179.6475	-182.396	-171.9555	-178.0265	-157.013	-165.9515	-164.64	-165.428	-166.704
5505	Americas	-10.8505	4003.8005	1409.689	283.52	-215.23	-444.117	-686.054	-1068.902	-1058.4175	-1392.169	-1638.6855	-1756.3045	-1824.17	-1995.991	-1641.993	-1761.705	-1626.8855
904	Latin America and the Caribbean	-304.0095	-2641.7515	-4175.0695	-4437.6425	-4421.519	-4560.5235	-4668.4795	-4692.322	-4757.475	-4985.61	-5034.4455	-4866.9595	-4980.8915	-4738.332	-4746.3335	-4769.434	-4726.9755
915	Caribbean	-38.0155	-497.629	-766.172	-747.6505	-701.0235	-625.9055	-551.044	-512.8815	-504.1305	-489.0495	-481.7555	-463.7305	-450.167	-432.019	-429.386	-414.4895	-407.296
660	Anguilla	0.014	-0.8225	-1.8955	-1.971	-2.025	-1.8595	-1.931	-1.939	-1.8335	-1.7585	-1.7655	-1.659	-1.593	-1.586	-1.475	-1.369	-1.3565
28	Antigua and Barbuda	0	-0.6715	-3.714	-4.6095	-5.338	-5.5055	-5.24	-5.0495	-4.898	-4.7025	-4.575	-4.463	-4.333	-4.138	-3.925	-3.95	-4.0725
533	Aruba	0	-0.071	-5.4055	-7.0305	-7.3955	-7.209	-6.788	-6.3095	-5.9585	-6.1215	-5.957	-5.77	-5.554	-5.4785	-5.152	-5.2595	-5.412
44	Bahamas	0	2.223	-5.4335	-7.938	-8.87	-9.292	-9.9445	-9.3365	-8.959	-9.284	-9.7535	-9.908	-9.336	-8.858	-8.8625	-8.3355	-8.324
52	Barbados	0	-1.4535	-6.9485	-9.635	-10.9295	-11.0605	-11.303	-11.136	-10.9465	-10.5925	-9.6475	-9.3555	-8.948	-8.3915	-8.7815	-8.7745	-8.5245
535	Bonaire, Sint Eustatius and Saba	0.382	4.035	-1.303	-2.9195	-3.4315	-3.428	-3.5415	-3.5405	-3.4725	-3.4725	-3.371	-3.3665	-3.3465	-3.293	-3.472	-3.456	-3.186
92	British Virgin Islands	0.444	0.2985	-6.3115	-6.276	-6.299	-6.009	-5.9385	-5.67	-5.6465	-5.521	-5.289	-5.1105	-4.6035	-4.7865	-4.6875	-4.226	-4.4525
136	Cayman Islands	0.405	3.922	0.393	-1.7115	-3.114	-3.9505	-4.523	-4.4245	-4.6835	-4.87	-4.4245	-4.3505	-4.765	-4.5905	-4.4815	-4.0855	-4.599
192	Cuba	-5.988	-109.8215	-162.667	-156.532	-141.012	-124.21	-108.1665	-99.219	-96.6305	-90.1145	-85.516	-80.74	-77.2355	-72.9515	-68.8445	-64.873	-64.0615
531	Curaçao	0.496	-4.612	-22.75	-22.4395	-22.3005	-20.7355	-20.3205	-19.931	-18.843	-18.841	-17.7455	-17.183	-16.933	-16.4255	-15.8175	-14.8175	-14.2965
212	Dominica	-0.1125	-1.988	-5.3495	-3.931	-3.14	-3.093	-2.818	-2.922	-2.8855	-2.962	-2.9435	-2.753	-2.6795	-2.5965	-2.5425	-2.449	-2.527
214	Dominican Republic	-8.9785	-161.542	-225.988	-219.024	-205.203	-187.298	-169.9525	-162.2605	-161.0885	-165.6595	-161.368	-162.344	-163.896	-159.7625	-158.2465	-156.9715	-155.7155
308	Grenada	0	-1.3755	-4.463	-5.5815	-6.186	-6.271	-6.153	-6.051	-5.606	-5.4655	-5.2545	-5.076	-4.7835	-4.54	-4.31	-3.894	-3.63
312	Guadeloupe	-1.754	-42.5515	-32.5855	-30.5725	-29.863	-29.1585	-27.353	-25.998	-25.0285	-23.9165	-23.745	-22.887	-23.5015	-23.178	-21.381	-21.3555	-21.107
332	Haiti	-16.925	-169.9145	-188.3285	-176.737	-161.6645	-147.05	-131.785	-126.3915	-135.537	-139.837	-145.362	-151.725	-156.3725	-158.3525	-163.393	-159.5175	-160.8895
388	Jamaica	0	-51.3175	-113.2345	-129.6295	-134.1995	-128.902	-120.649	-113.823	-110.0675	-102.6875	-93.265	-83.98	-75.6445	-65.597	-59.916	-56.9245	-51.623
474	Martinique	-1.459	-17.5355	-24.093	-22.301	-20.5305	-19.056	-17.921	-16.929	-15.6775	-15.1455	-14.191	-14.542	-13.3175	-14.1505	-14.0985	-13.675	-13.3305
500	Montserrat	-0.015	-0.181	-0.5965	-0.6155	-0.5655	-0.502	-0.436	-0.435	-0.4355	-0.447	-0.439	-0.4485	-0.3975	-0.3765	-0.3655	-0.366	-0.393
630	Puerto Rico	-3.705	-4.261	-200.1965	-216.646	-206.2565	-193.2385	-178.737	-163.2205	-155.251	-138.416	-128.0585	-113.0015	-105.159	-89.206	-82.2855	-71.7885	-63.142
652	Saint Barthélemy	0.1405	0.7215	-0.532	-1.116	-1.244	-1.274	-1.257	-1.235	-1.1745	-1.218	-1.2235	-1.251	-1.3675	-1.338	-1.2165	-1.225	-1.2895
659	Saint Kitts and Nevis	-0.101	-0.6925	-2.659	-3.53	-3.7835	-3.8185	-3.6955	-3.3695	-3.1955	-2.9155	-2.7485	-2.7445	-2.564	-2.713	-2.734	-2.5435	-2.4315
662	Saint Lucia	0	-0.9495	-5.526	-7.5185	-8.796	-9.3555	-9.145	-8.51	-8.019	-7.5845	-7.36	-6.8245	-6.325	-5.8	-5.5215	-5.1685	-5.0215
663	Saint Martin (French part)	-1.4265	-9.2855	-8.047	-4.5425	-4.085	-3.927	-4.2145	-4.2665	-4.349	-4.69	-5.3395	-5.9715	-6.108	-6.4195	-6.323	-6.4945	-7.2
670	Saint Vincent and the Grenadines	-0.2465	-4.3825	-6.1405	-6.1035	-5.5985	-5.357	-5.3535	-5.071	-4.8485	-4.558	-4.2775	-4.2995	-4.2065	-4.0425	-3.6965	-3.385	-3.3475
534	Sint Maarten (Dutch part)	0.2595	1.9615	-2.115	-4.133	-4.8275	-4.5145	-4.222	-4.1515	-4.241	-4.2945	-4.495	-5.0705	-5.0945	-4.9135	-4.848	-5.082	-5.7555
780	Trinidad and Tobago	0.2135	-0.15	-55.8525	-56.567	-55.923	-53.064	-52.942	-50.9645	-48.4385	-47.5235	-45.6695	-42.856	-42.1135	-40.4275	-38.4615	-37.4485	-35.91
796	Turks and Caicos Islands	0.341	1.0435	-2.725	-3.8125	-4.0545	-4.1865	-3.8625	-3.9495	-4.0515	-4.022	-3.824	-3.8945	-3.4735	-3.306	-3.355	-3.293	-3.5025
850	United States Virgin Islands	0	-3.198	-8.7675	-9.0955	-8.2695	-7.751	-6.9785	-7.0255	-6.5995	-6.9	-6.335	-6.6545	-7.077	-7.5125	-6.8765	-7.066	-7.367
916	Central America	-103.306	-911.778	-1501.412	-1792.5105	-2010.8115	-2190.959	-2295.496	-2444.278	-2437.878	-2456.6615	-2548.344	-2556.517	-2541.4495	-2475.584	-2442.665	-2413.841	-2402.125
84	Belize	0.032	4.1145	-15.5955	-20.595	-23.5665	-25.252	-25.9455	-26.487	-26.162	-25.74	-25.856	-25.2225	-24.9225	-23.679	-23.3025	-24.303	-24.801
188	Costa Rica	0.5145	1.6525	-16.172	-24.232	-31.967	-37.9815	-38.414	-40.11	-42.0555	-43.368	-44.2945	-43.493	-43.845	-43.4285	-42.435	-40.9865	-39.6005
222	El Salvador	-12.6065	-156.2235	-303.0295	-347.886	-348.6265	-354.9575	-349.7635	-340.632	-333.075	-323.5905	-310.0825	-292.6945	-295.2725	-272.814	-271.659	-262.214	-255.195
320	Guatemala	-11.9635	-90.8985	-131.6015	-152.2975	-167.341	-178.303	-183.4	-193.0705	-206.694	-224.774	-219.933	-211.8745	-209.882	-214.27	-209.924	-209.7565	-208.693
340	Honduras	-3.0995	-32.137	-50.439	-54.6695	-54.5025	-56.776	-59.774	-64.697	-68.783	-73.4615	-80.663	-82.552	-84.459	-84.1865	-87.3315	-89.5645	-89.646
484	Mexico	-73.728	-683.0835	-1251.4305	-1549.2395	-1758.43	-1949.3105	-2089.0145	-2182.8665	-2162.1615	-2180.831	-2296.71	-2309.1495	-2346.144	-2256.094	-2216.781	-2184.05	-2140.802
558	Nicaragua	-5.1915	-51.304	-88.5665	-110.9065	-130.469	-142.693	-152.7135	-163.6855	-172.6155	-176.1815	-180.27	-186.667	-184.5665	-190.416	-194.132	-186.8645	-181.901
591	Panama	2.7365	30.3035	9.439	-4.913	-14.8125	-18.7885	-19.502	-19.443	-20.078	-20.561	-21.0705	-22.2095	-23.2265	-22.6145	-22.2595	-22.3965	-23.2445
931	South America	-162.688	-1373.81	-2653.275	-2873.28	-2919.009	-2985.9225	-3124.849	-3246.269	-3329.915	-3363.505	-3324.9745	-3310.2545	-3323.3975	-3125.317	-3143.9875	-3181.025	-3123.5415
32	Argentina	0.146	-13.836	-154.2145	-208.7135	-246.8495	-261.5825	-275.3925	-272.0335	-284.9635	-292.022	-295.6345	-303.151	-309.2695	-305.261	-291.6675	-268.2295	-260.8325
68	Bolivia (Plurinational State of)	-2.3315	-23.1045	-50.5805	-68.9445	-82.611	-93.3735	-102.1875	-111.7925	-118.578	-127.6405	-137.118	-146.216	-152.458	-160.501	-162.3255	-158.8255	-164.8455
76	Brazil	-39.2185	-1233.6975	-1800.9925	-1736.582	-1585.052	-1513.861	-1544.52	-1566.7805	-1535.0505	-1552.7895	-1534.132	-1483.994	-1500.4775	-1427.19	-1381.123	-1321.2815	-1285.5235
152	Chile	13.021	233.0545	-67.147	-224.5365	-291.454	-341.723	-377.2915	-413.018	-406.141	-417.6	-423.5005	-392.9405	-376.1145	-353.3945	-358.2905	-347.837	-328.6355
170	Colombia	113.565	698.604	-303.7315	-735.894	-1053.8065	-1266.379	-1319.669	-1347.8695	-1341.6165	-1365.04	-1369.9995	-1369.953	-1278.47	-1293.242	-1209.669	-1135.8095	-1084.821
218	Ecuador	-5.16	-118.078	-109.1695	-102.711	-113.614	-121.6975	-123.4505	-128.3665	-130.303	-129.67	-132.026	-130.206	-127.486	-130.4855	-127.181	-122.9445	-121.5145
238	Falkland Islands (Malvinas)	-0.0155	-0.136	-0.2835	-0.3015	-0.2755	-0.245	-0.2205	-0.204	-0.2125	-0.1865	-0.186	-0.17	-0.1725	-0.1655	-0.165	-0.161	-0.161
254	French Guiana	-2.1845	-10.605	-24.124	-28.4275	-33.2185	-35.3385	-37.894	-39.755	-41.6255	-43.9955	-45.158	-48.225	-49.3345	-55.5475	-57.2955	-61.8355	-63.283
