country_code	country	2020-2025	2025-2030	2030-2035	2035-2040	2040-2045	2045-2050	2050-2055	2055-2060	2060-2065	2065-2070	2070-2075	2075-2080	2080-2085	2085-2090	2090-2095	2095-2100
352	Iceland	22.226	8.343	3.614	2.689	2.216	1.652	1.78	1.207	1.235	1.622	1.735	1.228	1.574	1.357	0.958	1.141
372	Ireland	229.464	144.312	90.482	59.071	39.639	25.348	17.762	10.214	10.342	4.589	-2.117	-1.269	3.771	-3.801	-0.972	-0.074
833	Isle of Man	0.942	0.724	0.643	0.503	0.29	0.388	0.453	0.373	0.14	0.123	0.117	0.129	0.147	0.074	0.095	0.073
832	Jersey	2.381	2.167	2.036	1.646	1.581	1.664	1.527	1.476	1.473	1.463	1.394	1.402	1.422	1.4	1.348	1.295
428	Latvia	22.243	-5.768	-1.607	-1.298	-2.481	-2.431	-2.619	-3.1	-2.292	-2.302	-1.771	-2.44	-1.485	-0.773	-0.812	-0.612
440	Lithuania	136.947	-31.741	-13.092	-13.48	-11.511	-9.078	-10.289	-10.51	-7.44	-7.556	-5.794	-6.536	-6.212	-4.999	-3.77	-3.041
578	Norway	196.547	70.174	60.777	60.108	56.985	59.675	57.727	57.586	53.625	50.775	48.856	50.65	47.508	45.422	45.731	43.566
752	Sweden	258.428	206.483	180.147	171.031	164.655	152.445	145.714	149.6	152.14	150.225	150.361	152.073	143.893	145.693	142.503	139.84
826	United Kingdom	2079.695	1770.445	1498.626	1272.544	1129.741	1031.145	942.604	837.197	844.063	828.761	759.215	715.43	679.174	617.692	566.488	522.024
925	Southern Europe	1083.397	610.316	539.846	520.093	508.866	533.532	596.422	537.768	512.551	517.89	458.464	489.229	456.46	413.43	390.846	356.913
8	Albania	-119.553	-103.579	-79.08	-63.298	-49.047	-40.161	-33.364	-26.995	-22.596	-16.535	-11.623	-6.252	-4.822	-2.753	-1.382	-0.648
20	Andorra	5.377	2.632	0.675	0.306	0.199	0.308	0.173	0.06	0.054	0.25	0.465	0.213	0.196	0.156	0.069	0.052
70	Bosnia and Herzegovina	-48.251	-31.51	-33.165	-28.299	-27.523	-21.807	-19.71	-21.523	-15.902	-13.946	-10.275	-10.307	-9.796	-6.227	-5.294	-7.898
191	Croatia	6.158	-8.519	-3.59	-0.664	-3.501	-3.169	-1.454	-2.815	-2.748	-1.175	0.077	-2.467	-1.728	-0.577	-0.475	-0.814
292	Gibraltar	2.99	2.241	1.486	0.877	0.508	0.411	0.335	0.194	0.092	0.101	0.063	0.07	0.045	0.064	0.089	0.082
300	Greece	-484.976	70.687	54.093	41.532	40.128	33.316	32.676	29.924	32.298	22.974	22.038	21.633	21.312	17.539	17.145	15.29
380	Italy	714.342	281.694	245.445	238.463	232.949	229.231	249.581	217.134	215.448	208.408	168.678	197.644	186.709	177.575	155.126	134.98
412	Kosovo (under UNSC res. 1244)	-125.894	-54.661	-27.562	-20.471	-17.509	-15.935	-14.856	-13.491	-11.578	-9.693	-9.493	-7.114	-5.963	-5.489	-4.2	-2.852
470	Malta	26.066	11.822	8.232	6.196	5.854	4.79	4.074	4.309	3.718	3.098	3.475	2.681	2.344	2.465	1.884	1.63
499	Montenegro	28.01	-16.545	-12.217	-11.49	-10.488	-9.802	-9.127	-8.48	-7.906	-7.208	-6.757	-6.293	-5.882	-5.382	-5.131	-4.862
807	North Macedonia	-36.659	-26.544	-23.467	-20.805	-19.453	-16.018	-15.947	-13.386	-13.292	-12.718	-11.459	-9.731	-8.33	-7.085	-6.942	-6.835
620	Portugal	223.317	81.561	83.041	81.216	83.498	82.79	81.386	81.245	80.96	82.226	79.815	76.617	75.453	73.562	72.639	70.594
674	San Marino	-0.753	0.597	0.593	0.67	0.593	0.624	0.654	0.648	0.65	0.581	0.545	0.553	0.572	0.538	0.542	0.486
688	Serbia	15.69	-30.803	-21.301	-18.889	-16.955	-13.684	-12.647	-11.755	-10.985	-10.076	-8.417	-8.703	-8.033	-7.775	-8.213	-8.306
705	Slovenia	35.761	11.841	10.997	10.598	10.374	12.153	10.98	10.797	10.751	10.619	10.311	10.485	10.415	9.617	9.137	9.184
724	Spain	841.692	419.326	335.509	303.93	279.007	290.199	323.47	291.644	253.427	260.704	230.794	229.936	203.711	166.895	165.703	156.675
926	Western Europe	3997.224	1794.054	1948.176	1866.697	1979.538	1956.005	1926.538	1888.315	1923.425	1851.347	1804.564	1747.503	1787.816	1696.278	1697.85	1632.56
40	Austria	248.575	73.957	77.635	83.898	88.713	85.621	88.848	89.689	91.791	85.804	86.739	84.437	81.285	75.846	73.602	67.316
56	Belgium	258.444	145.481	131.262	128.841	129.995	132.358	127.579	132.156	127.421	128.672	130.687	128.797	127.915	121.653	115.404	111.73
250	France	611.887	464.494	492.588	504.612	541.287	538.304	530.175	539.76	540.992	534.939	527.16	513.025	522.216	516.305	504.421	473.576
276	Germany	1873.015	525.302	819.77	782.598	875.87	851.963	855.725	812.724	855.776	788.801	757.455	728.337	772.31	705.64	743.536	715.214
438	Liechtenstein	1.025	0.853	0.796	0.743	0.717	0.699	0.683	0.675	0.661	0.634	0.63	0.634	0.588	0.564	0.529	0.519
442	Luxembourg	39.595	24.6	21.721	20.004	17.291	15.19	13.693	11.337	10.988	10.109	8.871	8.894	7.64	6.625	6.302	4.742
492	Monaco	2.734	0.512	0.541	0.474	0.469	0.541	0.576	0.544	0.528	0.539	0.529	0.597	0.591	0.6	0.618	0.668
528	Netherlands	683.203	396.602	260.352	215.959	194.101	191.659	177.232	158.603	153.754	161.119	161.247	150.783	153.945	151.661	141.288	141.011
756	Switzerland	278.668	162.121	143.388	129.405	130.965	139.559	131.924	142.711	141.391	140.675	131.166	131.927	121.288	117.341	112.13	117.745
5505	Americas	4922.135	5451.07	5714.348	5984.134	6163.675	6260.011	6390.494	6423.732	6475.674	6679.001	6850.199	6959.55	7078.3	7036.097	7077.396	6945.599
904	Latin America and the Caribbean	-2212.245	-1937.559	-1667.788	-1451.54	-1337.115	-1286.538	-1251.85	-1256.894	-1255.004	-1234.481	-1129.708	-1068.555	-982.103	-942.778	-914.439	-872.516
915	Caribbean	-437.762	-499.9	-464.02	-408.543	-347.344	-290.033	-253.032	-245.515	-235.733	-221.5	-206.813	-192.784	-177.837	-168.877	-159.815	-152.893
660	Anguilla	-0.348	0.045	0	-0.004	0	-0.003	0	0	0	0	0	0	0	0	0	0
