country_code	country	1950-1955	1955-1960	1960-1965	1965-1970	1970-1975	1975-1980	1980-1985	1985-1990	1990-1995	1995-2000	2000-2005	2005-2010	2010-2015	2015-2020	last.observed
388	Jamaica	59.8959	63.7965	66.4919	68.1082	69.5366	70.4893	70.9188	72.0698	72.885	72.8792	73.5479	74.163	74.5478	74.1603	2023
474	Martinique	58.4321	62.6447	65.3569	67.8072	70.7422	73.6499	76.1583	78.2595	79.962	80.9048	82.1542	83.4336	84.4437	84.8085	2023
500	Montserrat	56.7092	62.0065	66.2804	70.5561	72.4476	74.5403	75.2395	76.6321	77.8572	78.7169	83.5408	82.8457	82.4562	82.2187	2023
630	Puerto Rico	64.6664	69.2284	71.3737	73.3036	74.4471	76.2129	76.8258	76.7268	78.0217	78.9472	80.3219	81.5787	82.9997	83.9134	2023
652	Saint Barthélemy	78.957	90.3607	91.7763	88.2023	88.7497	97.4713	97.4776	293.1553	97.7124	88.8878	87.2195	88.7156	90.6939	90.6065	2023
659	Saint Kitts and Nevis	58.5203	58.8902	60.1966	61.9978	65.0937	66.0214	66.1497	67.2722	68.8233	70.8628	74.8013	75.6978	75.8352	76.1819	2023
662	Saint Lucia	53.7254	57.8657	62.1738	65.3628	66.8965	69.5401	71.6665	72.4321	73.1836	72.6708	74.9389	76.0419	75.8167	76.2413	2023
663	Saint Martin (French part)	93.4127	89.9571	95.1795	95.6649	95.9371	95.8626	96.2789	82.8499	82.321	83.47	83.626	82.6912	83.9098	85.2005	2023
670	Saint Vincent and the Grenadines	52.2289	57.5968	60.5724	63.2541	65.5862	68.4176	70.1209	72.2939	72.7937	73.0153	73.0988	73.3517	73.931	74.1119	2023
534	Sint Maarten (Dutch part)	77.6767	75.6975	79.09	83.4552	87.1899	97.3435	76.1667	77.4275	77.4228	76.5001	76.7694	78.8884	79.8955	79.9266	2023
780	Trinidad and Tobago	59.2159	62.584	65.3336	66.783	67.6397	68.7104	69.1536	69.8509	70.3613	70.8572	72.3198	74.134	75.6091	76.0744	2023
796	Turks and Caicos Islands	65.5008	67.5895	69.1633	69.9576	71.8768	75.1799	76.9141	76.7342	79.5435	81.401	82.2867	79.839	80.5965	81.022	2023
850	United States Virgin Islands	63.9549	65.1447	65.6451	68.4061	70.9788	72.1655	72.7563	73.6754	74.4165	75.3357	76.3718	77.4958	79.4809	81.1941	2023
916	Central America	47.2679	51.752	55.4342	58.5319	61.1317	64.6865	67.4627	70.0109	71.7786	73.3857	74.9248	75.7433	76.4699	76.6561	2023
84	Belize	53.1414	57.4037	59.7574	63.5307	66.137	68.2807	69.5116	71.2846	71.701	71.8399	72.5183	73.5609	74.3043	75.2146	2023
188	Costa Rica	59.4731	63.2301	65.6417	67.3084	70.3086	74.1293	76.2759	77.7809	78.8183	79.4257	80.7241	81.9371	82.7129	82.9489	2023
222	El Salvador	46.7167	49.2099	51.3814	53.3291	55.457	58.5444	60.5373	65.0934	68.7463	71.2771	73.3239	74.6048	75.5648	75.743	2023
320	Guatemala	39.3198	42.9105	46.9516	48.8403	53.4809	56.1411	59.701	63.9072	65.5083	68.8809	71.1691	72.4758	73.4495	73.862	2023
340	Honduras	43.8215	46.8196	50.5261	54.3836	56.1826	60.876	64.2435	66.406	68.2118	68.4399	71.0971	71.9901	73.1313	74.4046	2023
484	Mexico	48.0644	53.0479	56.8169	60.0693	62.5356	66.1871	68.9353	71.1885	72.832	74.3239	75.5769	76.1714	76.7742	76.8148	2023
558	Nicaragua	43.3161	46.4693	49.9266	55.1991	56.1812	59.8726	62.9805	64.7883	67.0789	68.2824	71.4603	74.2541	75.3802	75.9348	2023
591	Panama	57.8896	59.8983	62.7757	64.537	67.4637	70.9375	72.7599	73.7428	74.9758	76.1258	77.6662	79.3196	80.4576	81.0786	2023
931	South America	53.887	56.3011	58.7084	60.7849	62.8113	65.0925	67.1818	69.3056	71.4552	73.3343	75.1623	76.8425	78.0497	78.6374	2023
32	Argentina	65.524	67.1033	68.4678	69.2364	70.0414	71.5898	72.6888	74.4301	75.6571	76.8508	77.9479	78.4741	79.0454	79.3537	2023
68	Bolivia (Plurinational State of)	43.5014	44.6935	46.2552	48.1703	50.003	52.2935	54.2539	56.7111	60.0708	62.9917	65.4978	67.4535	68.9949	69.6718	2023
76	Brazil	52.1324	54.3932	56.6491	58.8068	60.9923	63.1163	65.3909	67.6136	69.9426	72.0396	74.1974	76.4428	78.0004	78.7091	2023
