country_code	country	1950-1955	1955-1960	1960-1965	1965-1970	1970-1975	1975-1980	1980-1985	1985-1990	1990-1995	1995-2000	2000-2005	2005-2010	2010-2015	2015-2020	last.observed
1636	Land-locked Developing Countries (LLDC)	6.1342	6.2704	6.3684	6.2458	6.1918	6.1411	6.0481	5.8621	5.5574	5.2281	4.9411	4.7113	4.4029	4.1324	2023
2087	LLDC: Africa	6.6742	6.7485	6.8421	6.9394	7.0657	7.2088	7.2032	7.0282	6.7822	6.5282	6.2503	5.8557	5.3	4.8209	2023
2088	LLDC: Asia	5.657	5.8978	6.0371	5.7089	5.4935	5.2143	4.9058	4.6486	4.2723	3.7852	3.369	3.2487	3.1766	3.1322	2023
2089	LLDC: Europe	3.8705	3.5917	3.167	2.8078	2.6484	2.4573	2.462	2.5214	2.1857	1.7601	1.5676	1.6323	1.7417	1.8098	2023
2090	LLDC: Latin America	6.3133	6.3452	6.3171	6.0996	5.729	5.4585	5.2511	4.9657	4.554	4.0768	3.5606	3.1931	2.9101	2.7002	2023
1637	Small Island Developing States (SIDS)	5.4001	5.4964	5.556	5.1355	4.5113	3.8106	3.4683	3.3025	3.0878	2.8903	2.7287	2.5823	2.4907	2.3382	2023
2091	SIDS Caribbean	5.1883	5.2789	5.4024	5.0163	4.368	3.5763	3.2042	3.0527	2.8318	2.6466	2.4938	2.348	2.2883	2.1491	2023
2092	SIDS Pacific	6.1207	6.1972	6.228	6.0899	5.8102	5.4633	5.2385	4.9792	4.697	4.4345	4.1588	3.9028	3.6126	3.3008	2023
2093	SIDS Atlantic, Indian Ocean and South China Sea (AIS)	6.1046	6.1544	5.7582	4.7949	3.9702	3.464	3.1875	3.0279	2.8683	2.5714	2.3397	2.1584	2.0368	1.9137	2023
5503	High-and-upper-middle-income countries	4.4321	4.3105	4.3828	4.3033	3.7043	2.8968	2.6787	2.5382	2.1212	1.9038	1.8219	1.8637	1.9003	1.7884	2023
5504	Low-and-Lower-middle-income countries	5.9369	6.0507	6.1023	6.0211	5.8491	5.5734	5.3176	4.9439	4.4923	4.0801	3.7849	3.5263	3.3124	3.1029	2023
1503	High-income countries	2.9811	2.9965	2.9313	2.6477	2.3213	2.0342	1.9046	1.8155	1.7576	1.6777	1.6571	1.7105	1.6798	1.6101	2023
1859	Low-and-middle-income countries	5.7019	5.6162	5.718	5.6798	5.1565	4.4116	4.1184	3.8254	3.3178	3.0169	2.8584	2.775	2.7243	2.5894	2023
1517	Middle-income countries	5.6615	5.5626	5.6678	5.6172	5.0532	4.2569	3.9485	3.6466	3.1152	2.7976	2.6342	2.5477	2.5006	2.3547	2023
1502	Upper-middle-income countries	5.4942	5.234	5.3718	5.3814	4.5599	3.3952	3.082	2.8554	2.252	1.9832	1.8806	1.9119	1.972	1.8539	2023
1501	Lower-middle-income countries	5.8782	5.9936	6.0481	5.9289	5.7167	5.3976	5.1068	4.6978	4.2066	3.7549	3.4496	3.1849	2.9811	2.7677	2023
1500	Low-income countries	6.3394	6.4423	6.4735	6.6208	6.6762	6.6618	6.6646	6.5686	6.3944	6.1954	5.9088	5.5923	5.2245	4.9028	2023
1518	No income group available	6.5556	6.5159	6.1733	5.655	4.9745	4.4447	3.9976	3.6434	3.2692	2.9458	2.7173	2.5125	2.3554	2.2302	2023
903	Africa	6.5572	6.6215	6.6727	6.687	6.6905	6.6447	6.4678	6.122	5.7042	5.3387	5.113	4.9796	4.7698	4.4326	2023
910	Eastern Africa	6.7244	6.8148	6.9302	7.0246	7.0948	7.1235	7.0119	6.7495	6.4163	6.1468	5.8417	5.4579	4.9145	4.5015	2023
108	Burundi	6.956	6.9899	7.0497	7.1813	7.2673	7.268	7.3472	7.4279	7.3489	7.0958	6.7749	6.4882	5.9871	5.458	2023
174	Comoros	6.0157	6.6137	6.9278	7.0335	7.1293	7.1519	7.1166	6.81	6.1597	5.5011	5.1579	4.8614	4.6168	4.2591	2023
262	Djibouti	6.7929	6.8094	6.7913	6.7831	6.6753	6.4078	6.2703	5.9021	5.6936	4.8523	4.343	3.7045	3.2248	2.8826	2023
232	Eritrea	6.5165	6.4928	6.4899	6.5125	6.5503	6.5997	6.6181	6.4928	6.1977	5.7173	5.1343	4.7955	4.4374	4.1234	2023
231	Ethiopia	6.4472	6.4806	6.5765	6.7016	6.9339	7.2332	7.3157	7.2384	7.0721	6.8288	6.432	5.7519	4.8186	4.3977	2023
404	Kenya	7.4354	7.6072	7.8035	7.9493	7.8987	7.7078	7.2705	6.5853	5.6953	5.2674	4.9786	4.6726	4.067	3.5726	2023
450	Madagascar	7.4166	7.3805	7.2396	7.125	7.0309	6.9172	6.6551	6.2413	6.0861	5.9503	5.3931	5.0567	4.5758	4.2569	2023
454	Malawi	6.8405	6.9553	7.1065	7.2389	7.3278	7.4038	7.3471	6.8723	6.6353	6.23	5.944	5.6471	4.8249	4.0852	2023
480	Mauritius	5.9423	5.8418	5.9565	4.6341	3.3927	3.0397	2.4657	2.106	2.2871	2.0315	1.8977	1.6371	1.4358	1.3665	2023
175	Mayotte	6.9361	6.9471	7.0564	7.2603	7.525	7.4561	6.9226	6.2331	5.6946	5.2494	4.6021	4.4576	4.4412	4.573	2023
508	Mozambique	6.0663	6.1893	6.4348	6.6173	6.6285	6.5355	6.485	6.438	6.1341	5.9283	5.6614	5.5776	5.4674	5.1089	2023
638	Réunion	6.8525	6.345	6.1537	5.4535	3.8973	3.3318	2.6736	2.4291	2.4375	2.3159	2.4505	2.4146	2.2232	2.1971	2023
646	Rwanda	8.2028	8.2858	8.3214	8.1686	8.0877	8.146	8.0371	7.336	6.6992	6.0224	5.7821	5.0347	4.2411	4.0637	2023
690	Seychelles	4.9292	5.2413	5.5797	5.7555	5.1258	3.9297	3.3635	2.8808	2.5936	2.15	2.0436	2.2375	2.2518	2.2632	2023
706	Somalia	7.2506	7.2498	7.2533	7.2201	7.0967	6.9456	7.2898	7.4673	7.583	7.6274	7.5935	7.4502	7.1785	6.6962	2023
728	South Sudan	7.1407	7.1456	7.2022	7.2685	7.3132	7.3339	7.3522	7.4115	7.3399	7.0658	6.344	5.5388	5.0014	4.5199	2023
800	Uganda	6.7107	6.8302	6.9583	7.0938	7.2193	7.196	7.1028	7.0942	6.9366	6.864	6.7063	6.2997	5.6602	4.9133	2023
834	United Republic of Tanzania	6.2418	6.4441	6.6329	6.8847	7.0632	7.0626	6.8206	6.3931	6.0044	5.81	5.6126	5.3988	5.1412	4.939	2023
894	Zambia	6.7895	6.8646	7.0401	7.1687	7.3504	7.3277	7.0301	6.7639	6.3806	6.1075	5.769	5.5549	5.0684	4.5342	2023
716	Zimbabwe	7.0853	7.1602	7.2251	7.1174	6.9374	6.7117	6.2174	5.4015	4.567	4.0915	3.935	3.8385	4.1232	3.8148	2023
911	Middle Africa	5.9181	6.0512	6.2046	6.3847	6.5319	6.6085	6.6672	6.6929	6.5799	6.4998	6.3278	6.2437	6.082	5.8273	2023
24	Angola	6.0443	6.546	6.9888	7.3663	7.4459	7.4028	7.3878	7.3335	7.0654	6.7347	6.518	6.3071	5.9605	5.5446	2023
120	Cameroon	5.7367	5.7332	5.7423	5.9971	6.3033	6.5171	6.5962	6.4882	6.1813	5.6975	5.453	5.316	4.9569	4.7496	2023
140	Central African Republic	5.9271	5.9335	5.9775	6.0544	5.9668	6.0468	6.2017	6.1451	5.9752	5.9065	5.8138	5.929	6.194	6.1725	2023
148	Chad	6.1035	6.2018	6.2901	6.4238	6.7931	6.9659	6.9944	7.1186	7.2986	7.2625	7.1534	7.0601	6.8502	6.5024	2023
178	Congo	6.065	6.0797	6.1336	6.3024	6.4071	6.2546	5.8266	5.4234	5.1601	4.9224	4.6737	4.694	4.7646	4.4696	2023
180	Democratic Republic of the Congo	5.9792	6.0338	6.1475	6.2674	6.3774	6.4353	6.5268	6.6241	6.591	6.7173	6.589	6.5699	6.522	6.3152	2023
226	Equatorial Guinea	5.6688	5.6491	5.6708	5.7724	5.9135	5.854	5.7556	5.9254	5.9477	5.8586	5.5784	5.3255	4.945	4.518	2023
266	Gabon	3.9908	4.2236	4.6067	4.9376	5.2385	5.5211	5.7146	5.6074	5.1953	4.6179	4.321	4.1362	4.0325	3.9009	2023
678	Sao Tome and Principe	6.1879	6.2081	6.3678	6.4324	6.5328	6.491	6.2784	5.9927	5.7218	5.3979	5.0732	4.9249	4.6358	4.0695	2023
912	Northern Africa	6.9236	6.9345	6.9202	6.7235	6.4774	6.154	5.7028	4.9819	4.2149	3.5953	3.297	3.2756	3.3921	3.2423	2023
12	Algeria	7.3172	7.4466	7.6839	7.7268	7.6055	7.2238	6.5264	5.1738	4.1263	2.8676	2.5007	2.7469	3.0091	3.0599	2023
818	Egypt	7.0883	6.9048	6.6211	6.2008	5.8904	5.6543	5.2986	4.841	4.0815	3.6537	3.3743	3.2599	3.4306	3.1446	2023
434	Libya	7.115	7.3498	7.6585	8.0098	7.9797	7.7224	7.083	5.5168	4.0261	3.1149	2.819	2.6471	2.7391	2.6065	2023
504	Morocco	6.3553	6.7115	6.9907	6.8013	6.4943	5.9894	5.4522	4.4998	3.6721	3.0731	2.6538	2.631	2.5249	2.3778	2023
729	Sudan	6.6787	6.68	6.7364	6.9205	6.9472	6.6902	6.4417	6.2114	6.0206	5.7238	5.5257	5.2678	5.0218	4.7053	2023
788	Tunisia	6.8377	7.1093	7.195	6.8557	6.1676	5.5364	4.8424	3.9615	3.0964	2.29	1.9653	1.989	2.2697	2.1875	2023
732	Western Sahara	5.8026	6.0816	6.3189	6.2204	6.5196	5.5564	5.5201	5.0026	4.2987	3.6584	3.0877	2.7242	2.5043	2.3226	2023
913	Southern Africa	6.0893	6.1381	6.0217	5.8426	5.5311	5.0803	4.7592	4.3056	3.5543	2.8536	2.5239	2.655	2.5362	2.3863	2023
72	Botswana	6.4817	6.6485	6.6185	6.6438	6.5572	6.4435	5.8748	4.9812	4.1733	3.4354	3.1604	3.1372	3.0903	2.9646	2023
748	Eswatini	6.7215	6.7316	6.8075	6.7814	6.7403	6.6744	6.4686	5.7368	4.9321	4.2255	3.8648	3.5961	3.2931	3.0293	2023
426	Lesotho	5.7469	5.7915	5.7651	5.7246	5.7183	5.8302	5.5996	5.1554	4.4819	3.9195	3.6509	3.4089	3.305	3.0665	2023
516	Namibia	5.8109	6.118	6.3739	6.4903	6.5351	6.4625	6.07	5.5462	4.9684	4.1811	3.689	3.6302	3.6608	3.4891	2023
710	South Africa	6.0893	6.1269	5.9882	5.7835	5.4348	4.9288	4.6201	4.1872	3.4226	2.7242	2.394	2.555	2.4285	2.2805	2023
914	Western Africa	6.4848	6.5386	6.5842	6.6619	6.8013	6.9328	6.8569	6.6293	6.3892	6.103	5.9648	5.8169	5.5567	4.987	2023
204	Benin	5.8658	6.1446	6.4917	6.6757	6.8021	6.8618	7.0369	6.8837	6.5264	6.1634	5.781	5.5806	5.4087	5.0753	2023
854	Burkina Faso	5.9699	6.1754	6.3772	6.6246	6.7881	7.0976	7.2556	7.1446	6.9239	6.6856	6.3169	6.086	5.7368	5.0041	2023
132	Cabo Verde	6.6136	6.7845	6.9889	7.0137	6.9067	6.6586	6.1872	5.689	5.0285	4.0152	3.1382	2.4249	2.1755	1.8675	2023
384	Côte d'Ivoire	7.5872	7.5905	7.7279	7.8473	7.8607	7.7176	7.4213	6.9996	6.333	5.8915	5.6527	5.409	5.1717	4.6946	2023
270	Gambia	6.318	6.2616	6.198	6.1897	6.3328	6.3727	6.3551	6.27	6.0966	5.8599	5.6849	5.6494	5.384	4.5616	2023
288	Ghana	6.7797	6.8826	6.9523	6.9289	6.8878	6.5928	6.2907	5.9837	5.4568	4.8979	4.6401	4.2845	4.1169	3.7192	2023
324	Guinea	6.0064	6.0784	6.147	6.2096	6.314	6.4509	6.498	6.5443	6.4053	6.1139	5.8097	5.6245	5.2077	4.7417	2023
624	Guinea-Bissau	5.9311	5.937	6.0454	6.0448	6.0309	6.2034	6.7192	6.7406	6.3809	6.0267	5.616	5.3061	4.9373	4.3244	2023
430	Liberia	6.1101	6.2987	6.5228	6.6272	6.6203	6.8371	6.7588	6.6119	6.3554	5.9341	5.6501	5.3163	4.7932	4.3743	2023
466	Mali	6.9245	6.9939	7.0565	7.1572	7.2374	7.3406	7.3412	7.377	7.2447	6.9847	6.8081	6.6574	6.5263	6.142	2023
478	Mauritania	5.8507	6.0369	6.297	6.5941	6.7166	6.7206	6.5612	6.2762	6.077	5.7179	5.4153	5.4245	5.3242	5.0718	2023
562	Niger	7.5538	7.5486	7.5094	7.5017	7.5363	7.6548	7.8906	7.8618	7.7913	7.8209	7.7995	7.7084	7.4493	6.7713	2023
566	Nigeria	6.4038	6.3968	6.358	6.413	6.6156	6.8464	6.7586	6.5071	6.3597	6.136	6.1091	6.0256	5.7438	5.0921	2023
654	Saint Helena	5.5146	5.3145	5.1788	4.8432	3.638	2.9411	2.6564	2.2881	2.0178	1.7313	1.6132	1.5412	1.6603	1.6353	2023
686	Senegal	6.7934	6.8986	7.0807	7.2171	7.2456	7.2987	7.2082	6.6822	6.094	5.6491	5.3142	5.0809	5.0269	4.374	2023
694	Sierra Leone	6.0564	6.1328	6.2554	6.3779	6.4775	6.5767	6.5769	6.5699	6.6399	6.5332	6.0595	5.5893	4.947	4.3285	2023
768	Togo	6.6654	6.7503	6.8884	6.9397	7.082	7.0141	6.6611	6.2593	5.8502	5.3214	5.0787	5.0911	4.8354	4.539	2023
935	Asia	5.7897	5.6079	5.7285	5.7069	5.0313	4.0748	3.7589	3.4738	2.9413	2.6384	2.4756	2.3681	2.2998	2.1533	2023
5500	Central Asia	4.9538	5.371	5.5602	5.1524	4.9531	4.5276	4.208	4.0127	3.5403	2.8619	2.5323	2.6866	2.7632	2.9124	2023
398	Kazakhstan	4.4559	4.5642	4.2437	3.6222	3.4832	3.2263	3.1117	3.0351	2.5395	2.0117	2.042	2.5115	2.6907	2.853	2023
417	Kyrgyzstan	4.705	5.0988	5.3802	5.1491	5.025	4.5295	4.2024	4.0724	3.5435	2.8664	2.6016	2.8671	3.2246	3.1817	2023
762	Tajikistan	5.622	6.0166	6.5489	6.8122	6.812	6.4341	6.0386	5.7536	5.0504	4.0068	3.4685	3.4118	3.4717	3.336	2023
795	Turkmenistan	5.4942	6.3763	6.7712	6.5605	6.1567	5.6584	5.0586	4.7194	3.8849	3.1366	2.7164	2.7523	2.9737	2.9221	2023
860	Uzbekistan	5.3746	6.0945	6.7994	6.4278	6.124	5.4094	4.8092	4.4028	3.9287	3.1041	2.5472	2.5396	2.4599	2.7327	2023
906	Eastern Asia	5.6029	5.0951	5.285	5.4569	4.3903	2.8119	2.6018	2.5182	1.8185	1.555	1.5421	1.6324	1.7121	1.5918	2023
156	China	6.1133	5.609	5.9422	6.1948	4.8401	2.9485	2.7144	2.6343	1.8349	1.5651	1.5756	1.6689	1.7426	1.6277	2023
344	China, Hong Kong SAR	4.4119	4.8301	4.8448	4.3739	3.0619	2.2635	1.7859	1.3893	1.3324	1.093	0.9323	1.0225	1.1931	1.114	2023
446	China, Macao SAR	5.5373	5.2134	4.2628	2.7425	2.0248	1.4103	2.0263	1.9689	1.5251	1.1565	0.8177	0.9478	1.1571	1.0085	2023
158	China, Taiwan Province of China	6.6423	6.2184	5.4364	4.4403	3.3542	2.7743	2.2623	1.7805	1.7705	1.6411	1.293	1.0658	1.124	1.102	2023
408	Dem. People's Republic of Korea	3.2623	3.8593	3.5104	3.8785	3.5439	2.7918	2.7736	2.5037	2.2727	2.0623	1.9143	1.9063	1.8752	1.847	2023
392	Japan	2.8535	2.116	1.9665	1.9794	2.114	1.8265	1.7404	1.6147	1.4584	1.3756	1.3117	1.317	1.3786	1.3639	2023
496	Mongolia	5.7213	6.4513	7.1411	7.3517	7.1773	6.6254	5.7081	4.7336	3.3116	2.4556	2.0894	2.3884	2.8302	2.9757	2023
410	Republic of Korea	6.1031	6.1098	5.4672	4.6073	3.8807	2.8895	2.245	1.6074	1.6894	1.549	1.2501	1.1797	1.2297	0.9984	2023
5501	Southern Asia	6.0181	6.1069	6.1468	5.9997	5.7068	5.3329	5.0085	4.6016	4.0955	3.654	3.2895	2.909	2.6219	2.4182	2023
4	Afghanistan	7.263	7.2762	7.2926	7.359	7.483	7.6716	7.7941	7.6243	7.5797	7.72	7.2114	6.4801	5.907	5.3866	2023
50	Bangladesh	6.4336	6.6154	6.7853	6.7882	6.8016	6.5432	5.9766	4.9755	3.9708	3.4456	3.0889	2.6343	2.2779	2.204	2023
64	Bhutan	6.7717	6.7033	6.6543	6.6313	6.5996	6.5506	6.3311	5.9018	5.2588	3.9834	2.9837	2.5262	2.0554	1.6087	2023
356	India	5.8421	5.9141	5.9514	5.7755	5.4307	4.9595	4.6021	4.2603	3.8404	3.4824	3.1688	2.7662	2.4328	2.1939	2023
364	Iran (Islamic Republic of)	7.0225	7.4178	7.3217	7.0594	6.1977	6.2836	6.4707	5.5585	3.9134	2.2862	1.8325	1.7588	1.9026	1.9363	2023
462	Maldives	6.2368	6.5127	6.9526	7.256	7.3594	7.2675	7.1319	6.6289	5.2263	3.3633	2.387	2.3151	2.214	1.7833	2023
524	Nepal	6.0761	6.0604	6.0651	5.9429	5.7829	5.6798	5.5414	5.3373	5.0491	4.3933	3.5387	2.8126	2.4171	2.1758	2023
586	Pakistan	6.7946	6.7955	6.8181	6.8123	6.8064	6.7522	6.6425	6.4864	6.1533	5.5918	4.9401	4.5238	4.2127	3.9005	2023
144	Sri Lanka	5.4121	5.3638	5.1444	4.6818	4.0796	3.8016	3.3132	2.66	2.4582	2.2125	2.2909	2.2535	2.1574	2.045	2023
920	South-Eastern Asia	5.7804	5.9757	5.9873	5.7831	5.3431	4.7189	4.1834	3.5394	3.1343	2.7626	2.511	2.4173	2.3565	2.1377	2023
96	Brunei Darussalam	7.066	7.3543	6.9341	6.1657	5.3664	4.4733	3.7894	3.4556	3.0542	2.5609	2.2053	1.9274	1.9673	1.8709	2023
116	Cambodia	6.524	6.4512	6.3083	6.2088	5.5247	3.8041	6.2136	5.9735	5.3839	4.2891	3.5013	3.0824	2.781	2.739	2023
360	Indonesia	5.235	5.44	5.5535	5.5667	5.2455	4.7563	4.1447	3.3916	2.9482	2.6861	2.4492	2.4603	2.4553	2.2525	2023
418	Lao People's Democratic Republic	6.2526	6.2759	6.3074	6.3009	6.2948	6.3478	6.3692	6.1809	5.8034	4.9066	4.0974	3.3941	2.9437	2.6749	2023
458	Malaysia	6.4344	6.4716	6.2146	5.3824	4.7593	4.2378	3.9363	3.5241	3.3458	3.1633	2.632	2.2487	2.0968	1.8628	2023
104	Myanmar	5.9398	5.9242	5.9019	5.7953	5.4678	5.0238	4.609	3.8197	3.3265	2.961	2.7091	2.4346	2.2857	2.2422	2023
608	Philippines	7.087	7.017	6.9799	6.5295	5.9126	5.3971	4.8918	4.4982	4.1833	3.9162	3.6232	3.4146	3.08	2.4525	2023
702	Singapore	6.2566	6.2534	5.1721	3.7334	2.7192	1.8767	1.6204	1.5468	1.4862	1.3318	1.1449	1.0241	0.9824	0.9564	2023
764	Thailand	6.3965	6.365	6.3253	5.9333	4.9109	3.7581	2.84	2.2343	1.9888	1.8241	1.6825	1.5987	1.5293	1.3467	2023
626	Timor-Leste	6.5472	6.4077	6.1824	5.84	5.4399	5.0734	5.6012	5.775	5.8869	6.1132	5.7703	5.2435	4.3019	3.3458	2023
704	Viet Nam	5.3148	6.045	6.1287	5.9686	5.9441	5.1866	4.5463	3.7712	3.2217	2.2355	1.9981	1.9122	2.006	1.98	2023
922	Western Asia	6.2059	6.1068	6.2555	6.0747	5.7692	5.3508	4.9784	4.5532	4.0505	3.6157	3.2131	3.0326	2.9525	2.7682	2023
51	Armenia	4.7909	4.8682	4.4205	3.6263	3.1146	2.671	2.5913	2.6827	2.4606	1.8001	1.4617	1.5593	1.6741	1.6159	2023
31	Azerbaijan	5.2001	5.6875	5.9572	5.3201	4.5205	3.8879	3.4027	3.1134	2.7268	1.8814	1.7085	1.9335	2.1064	1.9396	2023
48	Bahrain	7.2513	7.2348	7.1359	6.8474	5.9838	5.1328	4.4489	4.0817	3.4839	2.9198	2.6662	2.1946	2.0907	1.9498	2023
196	Cyprus	3.5887	3.4017	3.5056	3.2992	2.6741	2.1757	2.4212	2.4227	2.28	1.797	1.515	1.4633	1.3438	1.3372	2023
268	Georgia	2.8761	2.9195	2.9199	2.6814	2.6253	2.4413	2.3647	2.3503	2.0409	1.7267	1.5828	1.8041	2.0498	2.1307	2023
368	Iraq	6.5783	5.2971	6.6004	7.034	7.0062	6.7475	6.4068	6.0961	5.6431	5.1402	4.6497	4.4381	4.4057	3.6497	2023
376	Israel	4.5472	4.3343	4.0671	3.7466	3.7014	3.389	3.1122	2.9079	2.8156	2.8637	2.8712	2.8933	3.0468	3.0693	2023
400	Jordan	7.2407	7.3821	7.7709	7.9558	8.0629	7.6424	6.8447	5.9906	4.9864	4.2498	3.7907	3.7642	3.4091	2.9544	2023
414	Kuwait	7.1082	6.9031	7.0426	7.0261	6.36	5.5037	4.6499	3.8849	3.3039	3.0584	2.7652	2.2705	1.98	2.0725	2023
422	Lebanon	5.8125	5.8348	5.8692	5.4659	4.8295	4.2331	3.8023	3.4181	2.9994	2.6604	2.4735	2.2163	2.3118	2.4227	2023
512	Oman	7.2811	7.271	7.3732	7.4952	7.6169	7.7306	7.6948	7.0358	5.7579	4.4071	3.4303	2.8556	2.9298	2.8595	2023
634	Qatar	6.541	6.4583	6.1831	6.1363	5.9428	5.515	4.8861	4.4222	3.7767	3.1724	2.8581	2.2089	1.9813	1.7547	2023
682	Saudi Arabia	7.5363	7.5711	7.6208	7.5886	7.3989	7.1643	6.8036	6.1511	5.3384	4.5386	3.5919	3.0513	2.7283	2.6095	2023
275	State of Palestine	7.8923	7.876	7.8691	7.8766	7.6039	7.3899	7.0749	6.8719	6.5283	5.77	5.1638	4.6005	4.1572	3.7566	2023
