country_code	country	2015-2020	2020-2025	2025-2030	2030-2035	2035-2040	2040-2045	2045-2050	2050-2055	2055-2060	2060-2065	2065-2070	2070-2075	2075-2080	2080-2085	2085-2090	2090-2095	2095-2100
368	Iraq	14.929	1261.648	4206.181	4665.715	5235.5825	5832.1085	6261.973	6672.2875	6948.9955	7443.3215	7791.4155	8379.694	8452.736	8822.9645	9200.447	9415.685	9624.318
376	Israel	8.2865	269.071	992.935	1334.5735	1624.1155	1953.383	2311.2335	2538.2495	2586.798	3100.911	3457.3515	3945.014	4114.4365	4474.0065	5213.323	5764.795	6226.743
400	Jordan	3.3725	266.299	2188.1595	2490.5955	2766.538	2924.3565	3142.542	3278.8295	3519.4005	3647.957	3855.071	3935.498	3980.6	4075.0425	4249.6235	4363.208	4464.614
414	Kuwait	-84.1895	1036.8425	2877.3995	3110.884	3156.9615	3249.037	3289.1	3429.583	3532.116	3639.314	3621.762	3646.6635	3682.7295	3695.228	3730.2805	3803.24	3735.8925
422	Lebanon	-23.8935	152.2915	1167.646	1308.3615	1430.175	1517.4515	1543.994	1532.9745	1604.7605	1670.752	1750.7365	1765.5535	1783.0015	1922.0755	1867.429	1874.9235	1841.272
512	Oman	-85.8175	1024.7595	2313.3515	2348.5585	2457.491	2538.3965	2615.656	2811.3535	2848.7845	3005.6025	3137.119	3190.4845	3262.0575	3211.958	3261.7985	3421.924	3316.952
634	Qatar	-25.2165	454.191	1618.9125	1827.987	1980.5565	2057.6685	2097.2555	2264.222	2305.116	2415.472	2451.5795	2453.2535	2486.743	2499.9005	2574.102	2651.5105	2590.2565
682	Saudi Arabia	-37.3625	2032.342	4048.6325	4455.3655	4451.8565	4442.7925	4454.6035	4551.1905	4673.9305	4733.1445	4734.7505	4808.876	4851.1235	4885.704	5026.232	4916.7325	4951.7465
275	State of Palestine	-6.1845	44.4055	606.6625	983.0405	1226.376	1614.3265	1901.081	2104.4245	2440.3845	2624.8195	2768.267	3028.763	3543.5105	3699.5645	3841.022	4058.251	4414.849
760	Syrian Arab Republic	134.525	3589.661	6551.038	7413.0665	7916.6465	8661.174	9442.25	10653.735	11010.924	11484.5135	11384.0955	12463.8285	12934.959	13281.8395	13900.711	13789.8955	14751.191
792	Türkiye	18.967	-384.2665	1993.9495	2898.527	3174.042	3506.6995	3590.705	3734.297	3827.576	3866.842	3851.423	3723.717	3750.303	3639.3205	3566.1865	3446.71	3261.96
784	United Arab Emirates	46.2705	2301.122	4744.3975	5356.299	5604.001	5945.652	6438.6765	6760.7005	6985.5715	7332.2565	7344.4795	7308.632	7451.146	7660.6615	7766.4655	7981.415	7979.4685
887	Yemen	-48.991	-73.7515	427.066	611.733	748.8725	869.5995	1006.6405	1132.6055	1197.956	1412.1655	1523.799	1637.3455	1825.89	1936.9375	2014.554	2066.9665	1973.8965
908	Europe	729.803	8625.6505	12883.816	12573.045	12596.1855	12666.065	12960.9755	12933.9725	13122.2665	13445.7145	13551.361	13966.944	14020.15	14613.438	14991.3755	15427.945	15969.4805
923	Eastern Europe	150.6435	-480.3795	5536.959	5056.6255	5194.5995	5219.7795	5220.9105	5117.6305	5135.8305	5182.491	5229.3665	5018.7425	5058.115	5128.576	5059.1855	5059.3215	5030.092
112	Belarus	-16.977	-32.6275	128.187	135.905	139.0255	136.362	137.2765	129.1315	121.0595	113.1485	112.8815	108.2885	98.4935	94.5795	90.455	85.371	80.6115
100	Bulgaria	15.0835	109.0925	185.2965	178.0645	181.98	186.343	172.9915	168.4545	165.1005	149.084	147.8865	137.821	143.18	138.1215	130.2095	117.7765	110.8015
203	Czechia	2.168	215.6795	134.111	213.2125	216.9525	216.939	229.587	229.62	235.2805	242.0625	250.8475	242.7485	243.6455	239.932	243.3055	241.193	247.1955
348	Hungary	4.5735	178.1805	205.4665	191.012	187.512	186.751	184.1745	184.271	182.61	177.735	178.8855	173.2025	170.1345	166.281	166.8755	169.9795	164.2445
616	Poland	1.96	695.9235	364.9075	558.9615	552.7515	605.8605	570.5385	529.2265	503.5	468.4745	491.6845	460.56	446.5305	423.7335	381.8615	359.343	347.824
498	Republic of Moldova	-16.7025	-4.554	4.4615	47.242	76.2275	95.5375	115.3475	133.9235	148.7575	158.7225	170.991	184.843	187.964	200.1105	219.3795	222.2785	222.8855
642	Romania	-6.601	73.2335	277.1005	394.2585	401.414	434.8055	458.0455	446.6625	445.5935	421.3545	439.4835	448.7515	423.6825	433.159	396.9405	377.2595	405.5385
643	Russian Federation	167.047	2551.1245	4839.2175	4945.4375	5130.5525	5160.6985	5108.765	4913.665	4914.682	4994.8685	4995.463	4835.8135	4909.9515	4903.7595	4930.0895	4843.8625	4826.601
703	Slovakia	2.175	66.6665	25.9535	40.4	38.7	36.7355	37.041	35.23	35.4085	33.993	33.059	31.134	28.7065	29.226	29.019	26.7585	28.3585
804	Ukraine	-2.0835	-3491.5035	1491.817	468.996	432.53	427.447	407.203	388.0835	375.5715	357.9725	325.562	293.941	274.2205	251.0155	239.0565	224.751	207.793
924	Northern Europe	130.727	3688.0015	4169.9945	4397.088	4697.9055	4915.977	5291.946	5450.534	5717.6615	5818.483	6309.993	6855.993	7178.688	7335.4935	7535.7405	7839.886	8564.1115
208	Denmark	5.4255	191.5145	237.043	239.6325	230.725	233.453	240.6755	231.636	226.412	226.471	235.605	231.846	227.2875	230.1595	219.485	228.41	231.7305
233	Estonia	1.847	47.8855	31.3315	50.29	58.201	64.9895	71.568	73.562	76.5715	73.176	75.303	76.231	76.941	77.546	72.9155	83.408	82.853
234	Faroe Islands	0.274	3.833	6.69	7.3275	8.3225	9.0325	9.7045	9.769	9.9635	9.8335	10.316	11.2065	11.412	10.979	11.9945	12.9865	13.2785
246	Finland	8.752	222.8135	189.0655	183.32	212.8575	231.3475	248.822	262.779	274.0595	271.56	271.5415	279.993	283.4505	295.949	299.849	308.6225	342.3365
831	Guernsey	0.161	2.4285	3.8125	3.794	3.746	3.798	3.686	3.744	3.659	3.517	3.4405	3.44	3.4525	3.2785	3.383	3.354	3.311
352	Iceland	1.249	28.475	37.985	38.109	38.898	39.612	40.176	40.8225	38.8445	38.466	40.9475	40.0615	40.7485	41.0395	38.758	37.022	36.926
372	Ireland	7.873	299.738	533.842	657.2625	763.5845	830.2195	862.3295	947.58	1004.0665	1099.24	1222.63	1339.4835	1323.623	1417.0335	1616.777	1852.313	1954.913
833	Isle of Man	0.1095	2.142	7.515	10.3455	11.312	12.6245	13.543	16.4445	17.789	19.1685	20.5455	24.1875	25.862	29.5665	31.529	38.5005	41.4455
832	Jersey	0.268	3.0725	5.8015	6.5635	6.982	7.4255	7.65	7.4765	7.3575	7.6175	7.624	7.932	8.066	8.273	8.3035	9.173	9.1835
428	Latvia	-1.5735	41.1695	100.294	132.018	139.433	142.5695	148.8365	150.1365	143.5125	135.819	138.1335	131.18	130.665	128.648	133.307	132.046	128.871
440	Lithuania	9.942	175.776	162.776	201.306	202.022	205.5305	191.419	177.737	165.097	166.783	156.76	159.5935	138.9945	135.338	137.4975	137.128	124.5885
578	Norway	5.6385	223.658	208.439	250.525	291.195	325.5725	360.112	382.8395	398.89	412.122	442.413	469.39	503.126	519.47	527.348	536.1015	580.547
752	Sweden	18.651	315.802	523.0055	569.1295	583.5245	634.589	627.173	652.6875	703.377	696.9445	675.397	693.576	721.49	719.3415	710.6885	721.1675	720.8805
826	United Kingdom	72.1105	2365.6585	3390.3405	3769.556	4080.9065	4337.0145	4695.5285	4956.1525	5200.5645	5373.598	5409.308	5741.003	5877.023	5997.2755	6115.244	6232.894	6260.47
925	Southern Europe	166.535	1716.155	3455.628	3827.0375	3985.7575	3999.129	4182.598	4414.426	4430.233	4607.26	4590.4915	4403.514	4214.7355	4424.9555	4587.7495	4710.5285	5040.7305
8	Albania	-8.34	-93.0635	41.5355	105.232	149.1735	180.833	206.878	236.932	249.2455	258.9845	280.3655	293.2685	303.163	321.96	322.268	347.899	375.114
20	Andorra	0.286	12.327	42.412	55.7065	60.35	69.5365	73.4605	76.0355	83.2285	90.1845	93.8645	103.1135	106.449	121.1925	123.596	120.7015	137.936
70	Bosnia and Herzegovina	-13.42	91.9715	513.1475	482.018	499.363	480.3295	446.259	432.9425	388.234	411.7185	386.8155	357.4335	363.5445	330.337	344.077	337.4915	314.0155
191	Croatia	-4.276	45.7835	157.704	167.843	169.3085	164.26	162.0295	158.7405	146.375	145.3565	143.27	136.256	129.954	124.197	126.298	126.3435	116.72
292	Gibraltar	0.257	3.6535	6.0345	7.1405	7.6675	8.276	9.349	10.034	10.6265	11.909	12.666	13.8975	13.578	14.0205	15.8075	17.1645	16.415
300	Greece	3.1765	-405.7485	478.072	497.2645	459.8765	446.248	407.8085	404.2205	396.3915	395.654	395.8385	378.0305	365.4	385.591	364.54	369.4385	371.0625
380	Italy	42.6405	1158.6495	2034.0715	1988.4305	1982.3755	1937.558	1889.887	1861.662	1772.318	1703.0665	1701.037	1557.718	1548.1775	1452.985	1538.504	1398.915	1387.3235
412	Kosovo (under UNSC res. 1244)	1.4075	-71.5415	178.804	251.3625	304.859	349.703	340.0505	351.533	359.997	355.5535	350.277	382.3495	385.9815	388.113	414.2045	407.3735	424.8005
470	Malta	3.452	34.166	57.426	71.1465	81.8135	100.884	110.8785	123.1985	141.6545	157.425	181.1975	197.402	196.8005	205.9185	214.5435	239.581	233.5595
499	Montenegro	-1.655	33.594	16.3615	24.2415	21.057	16.5105	10.2605	7.871	5.94	5.557	5.5245	4.4895	4.484	4.3135	4.9065	3.5125	3.5115
807	North Macedonia	-11.729	-18.2485	71.447	92.889	107.7765	108.5225	125.332	126.566	121.394	115.1185	106.27	114.4805	105.582	108.741	111.3565	114.1585	120.7045
620	Portugal	27.038	307.152	391.493	397.0995	394.374	391.468	388.267	381.3745	388.2315	373.8825	371.118	376.632	364.5165	367.003	364.654	361.5695	370.8015
674	San Marino	0.1235	0.5335	5.3035	5.468	5.6285	5.4515	5.6545	5.536	5.737	5.5835	5.7635	5.624	5.62	5.6965	5.864	5.9355	6.001
688	Serbia	-5.11	33.71	67.2415	104.6485	123.675	135.0175	144.0685	152.923	153.518	163.5745	165.915	156.0645	162.6735	157.3845	156.0365	154.255	150.1935
705	Slovenia	14.257	54.6755	81.1765	81.595	79.234	78.774	81.5575	80.451	76.703	76.8705	73.3405	73.496	70.7445	71.098	71.2745	70.744	68.7205
724	Spain	118.427	1245.949	2504.8235	2984.1685	3116.8315	3218.5865	3409.1355	3614.5335	3698.469	3864.8115	3903.4445	3735.789	3541.0595	3716.555	3854.7965	3954.061	3944.701
926	Western Europe	281.898	5450.842	5648.515	5662.157	5692.5665	5821.794	5813.395	5789.18	5657.6935	5713.818	5642.7735	5842.9625	5709.4535	5765.845	5784.7715	5735.6825	6016.49
40	Austria	19.8005	335.0805	420.374	459.088	457.7875	485.4535	471.28	471.408	458.2225	467.8815	466.0165	460.5945	454.68	455.3095	459.3465	449.1725	444.6635
56	Belgium	21.8885	874.2545	439.9215	470.7545	501.9495	493.389	510.1375	512.453	509.6275	506.2805	516.305	523.061	516.201	547.5495	540.2055	555.182	551.837
250	France	72.7965	761.51	1233.5115	1443.927	1573.655	1686.379	1790.809	1807.282	1831.308	1785.695	1904.2975	1887.5245	1781.188	1831.8005	1865.2175	1954.9735	1987.3265
276	Germany	101.734	3048.4105	4172.4035	4119.277	4212.129	4233.792	4179.6345	4160.526	4082.954	4034.1265	3955.4075	3983.7915	3873.5945	3909.6285	3854.2955	3892.439	4094.228
438	Liechtenstein	0.1345	1.2725	2.2525	2.837	3.235	3.5625	3.788	4.2455	4.6775	5.1265	5.664	6.3115	7.059	7.368	8.0085	9.0115	10.602
442	Luxembourg	3.4835	46.7035	67.195	85.22	98.0405	111.1915	129.7505	150.763	171.0805	192.699	225.3075	236.3195	260.639	287.0355	327.361	371.7255	412.288
492	Monaco	0.4995	3.686	3.5585	4.3725	4.9685	4.6215	5.416	5.557	5.0335	5.389	5.033	5.2275	6.241	5.7325	6.6105	5.864	7.0595
528	Netherlands	33.799	806.216	1010.2775	1030.7705	1044.424	1029.1095	1038.893	931.841	953.0225	959.8325	1001.4475	1007.758	1003.756	986.6235	952.4045	993.3035	1008.4835
756	Switzerland	27.7615	365.911	595.7005	665.1695	686.703	710.44	717.6	753.6885	772.666	743.919	750.7115	747.984	763.737	787.016	759.15	793.265	828.0055
5505	Americas	-10.8505	6069.926	11716.627	13007.5805	13834.326	14918.121	15927.8475	16460.541	17645.17	18406.366	18641.4745	19459.7505	20284.9945	20783.1865	22188.1895	23402.8035	23911.1435
904	Latin America and the Caribbean	-304.0095	-1585.888	1298.3195	2565.4695	3131.284	3884.3125	4474.791	4780.689	5098.553	5328.9445	5448.9945	6060.8645	6078.1585	6389.2365	6947.4295	7238.956	7574.69
915	Caribbean	-38.0155	-350.1135	-82.453	-25.3665	24.6875	86.062	133.564	166.9155	172.0645	192.717	231.538	237.516	265.621	306.7005	338.073	411.358	515.7385
660	Anguilla	0.014	0.407	3.134	3.4275	3.367	3.724	3.7455	3.4315	3.3625	3.4055	3.474	3.5325	3.27	3.2705	3.2115	3.315	3.1685
28	Antigua and Barbuda	0	0.951	5.548	8.1565	9.4155	10.8625	12.8685	13.554	14.379	14.421	14.5265	15.9195	16.417	18.2385	20.993	21.635	22.342
533	Aruba	0	2.5805	9.2275	12.61	14.7865	17.0035	18.942	21.032	22.4735	24.5595	27.722	31.7095	32.604	32.832	36.564	39.4745	44.72
44	Bahamas	0	6.651	20.22	26.0355	30.2135	34.094	35.848	37.5955	39.0565	41.41	42.223	40.9755	43.6255	45.348	48.2225	52.5535	49.7385
52	Barbados	0	1.3495	9.547	12.7295	15.846	18.3445	20.528	23.345	25.417	27.5055	29.4475	31.654	33.9185	36.8945	39.841	42.4295	46.562
535	Bonaire, Sint Eustatius and Saba	0.382	5.861	8.771	10.538	11.4765	12.777	13.573	14.3365	15.689	17.9	17.3655	19.4845	22.0325	21.59	21.21	21.7075	22.945
92	British Virgin Islands	0.444	5.0665	10.992	11.6235	11.663	12.0085	12.1565	12.6	12.7175	11.7575	12.5695	11.9595	12.2005	11.938	11.483	11.863	11.6735
136	Cayman Islands	0.405	5.7415	12.25	17.002	22.5745	28.5285	33.786	41.938	52.4515	63.0425	74.148	95.461	107.9465	129.4755	159.565	210.3585	249.568
192	Cuba	-5.988	-79.9905	-17.0545	19.7445	41.6445	58.8065	75.141	78.437	82.4415	88.922	87.8395	85.938	88.7715	85.648	87.8985	92.2485	87.936
531	Curaçao	0.496	12.898	36.324	37.219	36.581	36.795	36.039	34.862	32.983	32.2965	32.395	30.6475	29.918	29.8415	28.4305	28.306	27.8615
212	Dominica	-0.1125	0.322	5.661	8.1245	9.137	9.078	9.002	8.663	8.45	7.9245	8.1425	7.6335	7.59	7.216	6.4855	6.3535	5.8965
214	Dominican Republic	-8.9785	-133.115	-91.366	-47.514	-15.265	16.498	43.101	65.189	80.5275	90.663	102.9425	112.0055	121.8145	125.551	132.2555	129.9105	144.1655
308	Grenada	0	0.116	4.554	7.0935	8.577	10.5045	12.608	14.0655	16.0515	17.871	20.154	21.6935	23.3505	25.799	27.1255	28.324	30.4105
312	Guadeloupe	-1.754	-26.65	34.1395	40.4265	40.8065	39.789	41.063	38.043	39.663	37.272	35.3855	37.635	34.1595	36.239	35.8075	37.276	35.041
332	Haiti	-16.925	-150.3235	-101.103	-74.1095	-48.635	-20.9985	8.473	31.2025	41.1655	52.802	60.6925	65.129	73.756	82.927	90.1005	96.7885	105.8975
388	Jamaica	0	-26.206	25.6795	56.165	75.0895	93.143	114.182	130.1905	126.5625	135.5075	141.79	139.0905	145.143	145.118	136.4365	140.937	150.6995
474	Martinique	-1.459	-10.6895	11.8695	21.6255	26.7365	31.573	33.4355	35.9535	38.886	42.972	46.2355	47.884	51.3995	55.4415	54.2895	58.8565	59.7575
500	Montserrat	-0.015	0.0915	0.9535	1.41	1.897	2.0655	2.256	1.734	2.209	3.591	2.332	2.8095	5.35	5.9445	6.603	8.2545	8.9185
630	Puerto Rico	-3.705	104.5125	301.781	295.041	289.5515	278.769	251.407	244.7325	232.2185	220.3965	208.9355	195.316	177.118	171.709	162.8955	147.6805	132.4405
652	Saint Barthélemy	0.1405	1.3285	2.988	3.8795	4.884	5.678	6.4535	7.2295	8.078	8.743	11.067	11.3295	10.959	10.432	12.8845	14.4565	15.0485
659	Saint Kitts and Nevis	-0.101	0.514	4.5715	6.805	8.471	10.4595	12.6855	14.816	18.0935	21.725	24.449	27.0495	30.6965	34.8005	37.222	39.603	45.0155
662	Saint Lucia	0	1.259	8.085	12.008	14.649	18.0095	19.9825	22.859	25.832	28.265	30.6055	33.7	37.2835	40.339	45.8245	50.3215	53.7825
663	Saint Martin (French part)	-1.4265	-5.7805	5.244	10.5075	14.3005	16.2515	17.732	19.465	21.692	25.2905	26.0795	29.4135	32.831	34.797	36.992	42.2975	49.9925
670	Saint Vincent and the Grenadines	-0.2465	-3.0105	1.442	4.041	6.3515	8.3045	9.5155	11.183	11.694	13.0735	14.5655	15.467	16.5755	17.7205	20.7	24.36	27.372
534	Sint Maarten (Dutch part)	0.2595	3.9425	10.458	15.7035	21.685	29.5855	36.801	46.0695	50.3135	57.3945	73.348	88.787	103.3985	119.0485	146.3955	175.649	216.6845
780	Trinidad and Tobago	0.2135	36.04	83.207	80.2045	80.8605	78.5605	79.488	78.364	72.4	72.518	71.92	69.169	63.394	61.5285	62.91	57.709	57.2595
796	Turks and Caicos Islands	0.341	2.6405	6.8645	10.524	13.855	17.935	21.274	24.3465	29.417	35.765	42.061	47.8155	54.6975	62.3735	72.3125	78.3385	89.593
850	United States Virgin Islands	0	0.4995	10.5135	13.9595	16.822	18.583	22.432	24.689	26.451	30.1525	34.065	37.7305	41.841	39.814	45.9085	48.213	46.9775
916	Central America	-103.306	-595.9055	395.2055	977.7745	1385.3385	1704.0865	2057.7125	2319.3325	2558.4235	2801.868	2979.032	3284.407	3428.304	3528.2045	3558.8315	3665.702	3845.3695
84	Belize	0.032	11.507	27.345	39.133	44.27	50.633	58.926	65.529	69.202	73.1355	79.056	83.6455	84.9605	90.8885	100.0295	104.381	106.0275
188	Costa Rica	0.5145	10.107	36.692	52.47	61.1215	68.267	76.543	80.5085	84.5605	89.359	92.431	90.1195	91.4585	88.545	88.529	85.905	83.4765
222	El Salvador	-12.6065	-74.354	146.296	274.895	376.045	467.1645	556.036	615.255	641.84	697.1645	756.531	808.623	862.5975	910.175	994.0615	1068.717	1039.223
320	Guatemala	-11.9635	-44.1845	97.6525	146.8425	185.2115	202.093	221.1855	241.813	253.8265	259.731	296.475	299.367	295.9435	288.609	293.418	287.239	278.635
340	Honduras	-3.0995	-17.862	28.875	57.3785	82.5475	104.7865	122.277	136.8975	147.431	153.8495	171.82	180.5505	192.927	190.9645	196.476	210.7905	214.572
484	Mexico	-73.728	-387.0965	536.943	1098.033	1496.565	1796.356	2117.675	2385.43	2625.2975	2852.8135	3053.2755	3315.275	3368.854	3412.3795	3509.8815	3598.5005	3704.7595
558	Nicaragua	-5.1915	-32.9505	25.703	56.2435	79.7225	102.616	124.836	144.566	168.8395	183.5875	200.61	216.502	233.258	254.8235	267.0375	286.388	296.6285
591	Panama	2.7365	38.551	55.3465	57.4795	58.61	63.4875	70.2735	77.0605	82.525	86.1315	90.492	94.2505	98.455	99.226	99.385	96.284	99.99
931	South America	-162.688	-430.505	2161.7275	3190.0005	3726.9285	4099.8525	4628.6885	4982.0245	5225.422	5176.719	5339.663	5569.402	5671.417	5838.925	6167.763	6334.856	6283.951
32	Argentina	0.146	55.4355	242.25	325.0375	359.8475	392.9495	394.4025	400.0145	398.251	393.7655	391.1955	399.465	412.23	385.5265	379.8245	373.7445	353.0505
68	Bolivia (Plurinational State of)	-2.3315	-9.5895	34.0855	59.9945	81.4155	103.313	117.293	135.408	152.593	172.444	187.523	197.902	205.7665	228.883	234.5695	244.672	260.286
76	Brazil	-39.2185	-799.8875	140.994	482.25	972.7845	1267.4485	1408.83	1570.98	1552.1285	1694.448	1638.0295	1676.1945	1744.42	1677.9325	1623.198	1662.9125	1675.065
152	Chile	13.021	374.737	732.6555	860.6725	957.14	1066.582	1111.342	1111.7495	1121.8255	1147.6765	1152.4795	1156.308	1112.033	1080.093	1089.141	1070.179	1125.3935
170	Colombia	113.565	1108.3705	2026.4725	2325.2525	2473.7105	2614.821	2809.7115	2980.635	3003.119	3136.8495	3372.87	3358.803	3514.1115	3259.0335	3577.8555	3607.3405	3528.7175
218	Ecuador	-5.16	-89.3305	27.9845	57.0885	65.334	79.067	87.158	92.104	103.985	117.462	118.028	119.01	121.5695	128.989	127.982	133.1925	136.125
238	Falkland Islands (Malvinas)	-0.0155	-0.039	0.2555	0.378	0.472	0.5415	0.615	0.654	0.7565	0.81	0.904	0.956	0.952	1.0105	1.1185	1.3215	1.4995
254	French Guiana	-2.1845	-1.1785	33.175	54.3995	77.604	101.7955	125.7575	154.013	194.828	230.0755	282.8905	341.053	399.9835	476.69	542.262	620.643	694.266
328	Guyana	-0.8715	2.5855	96.574	123.4745	137.332	155.298	160.9175	172.0485	175.553	175.299	181.141	200.5515	205.341	207.1145	201.3245	195.511	213.4225
600	Paraguay	-4.113	-41.8635	24.072	69.71	107.257	126.889	158.952	187.218	201.987	226.1705	244.135	247.915	255.309	264.6625	275.1615	287.791	286.947
604	Peru	27.6875	317.3575	884.3785	1200.8185	1398.4525	1553.2705	1801.5075	1879.7095	1914.58	1985.049	1953.6045	2005.6565	2032.64	2082.548	2102.237	2195.41	2314.7345
740	Suriname	-0.148	6.1545	57.42	81.594	97.9915	114.0355	123.2785	134.4105	157.098	172.4215	187.988	192.3975	218.1915	253.0725	272.9745	279.941	268.6665
858	Uruguay	-0.741	-2.479	21.022	34.5175	44.1355	52.5235	58.0115	64.252	67.294	69.2725	71.9975	74.244	78.896	81.112	81.507	81.454	81.5765
862	Venezuela (Bolivarian Republic of)	-262.3245	-645.0025	1397.9855	2036.1325	2310.55	2710.331	2879.991	3006.3905	2994.753	3185.622	3248.841	3251.625	3435.9345	3406.5735	3323.2735	3377.9945	3454.234
905	Northern America	293.1595	8160.7175	12612.533	14002.271	14623.1755	15454.306	16453.199	17041.8245	18042.2105	18551.0845	19126.424	19865.061	20904.5525	21508.2655	21970.6675	23490.0955	23865.128
60	Bermuda	0.143	0.8895	2.4315	3.1165	3.319	3.244	3.5145	3.387	3.2935	3.112	2.873	2.928	2.9575	2.8275	2.5685	2.4865	2.4475
124	Canada	128.296	2074.5535	2995.867	3215.2245	3293.8245	3507.6545	3477.378	3602.539	3732.7245	3736.5295	3753.179	3830.5195	3921.069	4050.9305	4104.822	4530.8065	4719.813
304	Greenland	-0.164	-0.972	1.725	2.6625	3.24	3.336	3.671	3.6005	3.6655	3.6985	3.8075	3.8725	3.8975	3.8535	3.7055	3.665	3.8105
666	Saint Pierre and Miquelon	0	0.085	0.327	0.351	0.36	0.3405	0.3295	0.294	0.2645	0.2435	0.232	0.2305	0.224	0.213	0.184	0.1995	0.181
840	United States of America	164.8845	6335.1985	10943.555	12286.3335	12829.646	13825.8985	14870.382	15482.57	16307.3935	16735.4325	16950.219	17918.788	18896.6205	18762.2615	19514.507	20463.442	20567.799
909	Oceania	40.1965	1016.0875	2663.3205	2168.4515	2329.511	2548.152	2768.129	2873.438	3037.6435	3220.2915	3495.5085	3613.432	3665.0525	3910.596	4123.7785	4385.273	4363.055
927	Australia/New Zealand	43.2855	1072.0365	2706.8625	2124.3185	2276.246	2407.77	2578.0205	2670.2575	2825.4055	2884.226	3056.142	3132.298	3169.512	3314.053	3495.654	3619.079	3564.405
36	Australia	22.2235	848.838	1725.9795	1983.046	2104.2895	2257.035	2431.555	2505.251	2688.7435	2697.813	2903.9755	2916.5285	2967.829	3080.0175	3312.853	3402.836	3370.813
554	New Zealand	21.062	335.0045	1586.948	513.081	527.82	555.503	579.8205	621.7	607.4925	643.1605	644.252	685.3655	673.911	690.3075	742.932	767.7715	739.293
928	Melanesia	2.4345	45.761	275.391	412.1405	524.9235	656.2935	798.916	890.3235	1026.937	1168.404	1326.617	1431.3155	1575.933	1750.702	1845.921	2036.075	2116.866
242	Fiji	-3.004	-15.361	17.111	32.719	45.856	53.1045	58.888	61.525	70.714	77.2775	90.0745	91.7005	99.206	104.9155	114.7855	124.6165	130.708
540	New Caledonia	-0.5905	3.352	23.235	30.7705	34.922	38.3135	40.31	41.818	44.8955	45.7155	46.692	50.515	50.709	51.8995	54.2365	55.866	60.0035
598	Papua New Guinea	5.3515	56.617	272.3015	409.4855	536.11	664.801	795.5045	904.588	1042.3595	1191.449	1339.57	1430.9325	1563.098	1728.058	1873.6755	2031.1315	2055.4555
90	Solomon Islands	0.778	15.47	52.48	72.271	80.8985	89.2585	101.8345	116.1335	121.363	133.53	143.801	155.778	173.0235	177.0075	189.738	211.433	210.5565
548	Vanuatu	-0.1005	1.101	3.8445	10.773	14.9085	18.6195	21.72	24.511	26.448	30.3635	37.8115	40.8965	45.102	48.2485	50.5075	60.409	62.0415
954	Micronesia	-1.9485	-20.8055	4.8805	17.1755	27.2315	31.1925	39.3865	42.8535	52.113	58.1015	63.9855	77.354	96.197	115.265	130.367	139.2625	154.7625
316	Guam	-0.122	-0.7405	5.8185	9.058	11.2715	14.0365	16.5755	17.5615	19.4235	21.621	22.4305	24.863	28.1395	29.1075	30.7675	32.108	33.176
296	Kiribati	0	0.0075	8.4755	12.3845	16.6485	18.337	21.9985	23.572	26.9545	29.215	31.706	34.4535	35.2535	37.5335	40.1415	41.9685	41.012
584	Marshall Islands	-1.002	-8.32	-2.6825	-0.1885	1.687	3.1265	4.4215	5.592	6.014	7.568	9.6625	10.453	12.9145	14.877	18.768	20.341	23.981
583	Micronesia (Fed. States of)	-0.34	-4.352	1.654	5.249	7.6685	10.2095	13.786	15.636	17.7695	20.2095	23.5165	26.7425	28.0355	32.6825	36.232	42.4345	45.897
520	Nauru	-0.107	-0.418	1.111	1.8595	2.525	3.195	3.7885	4.307	4.7775	5.7285	6.9905	7.6945	9.0695	9.903	10.605	11.631	13.583
580	Northern Mariana Islands	-0.3775	-2.4105	15.2895	24.0505	29.294	28.6415	35.824	37.3245	41.3875	43.434	45.119	52.9845	60.591	70.8285	77.63	73.0375	72.8365
585	Palau	0	0.264	1.725	2.321	2.5075	2.6125	2.9195	2.8865	2.8135	2.906	2.9395	3.027	2.996	2.94	2.956	3.0215	2.9205
957	Polynesia	-3.5755	-37.1545	-14.729	-1.524	6.67	14.9585	24.91	32.793	41.579	47.487	57.072	69.414	80.4275	93.9235	110.0255	133.9565	161.671
16	American Samoa	-0.3265	-4.831	0.449	3.0125	4.7135	6.244	7.9375	9.2085	10.2445	11.346	12.61	15.216	18.0085	20.587	22.925	27.9445	34.876
184	Cook Islands	-0.2915	-2.1305	0.7975	1.9615	2.773	3.428	4.4625	4.8025	5.506	5.9595	7.1255	8.63	9.6695	9.7165	8.6685	9.693	10.4185
258	French Polynesia	-0.7215	-4.139	7.907	13.021	15.3615	17.179	18.631	19.4495	20.6145	21.5035	22.899	23.2705	22.3605	21.4155	20.2085	19.769	20.448
570	Niue	0.0035	0.0775	0.173	0.225	0.428	0.935	0.948	1.57	2.0435	1.9995	3.023	3.474	4.0035	5.049	6.948	8.01	9.389
882	Samoa	-1.1495	-11.6755	-1.1415	4.997	10.438	16.4365	24.3665	31.3665	37.662	43.183	50.3	60.264	70.5615	79.5755	91.587	109.4285	126.556
772	Tokelau	0.0265	0.4605	1.017	1.3075	1.517	1.7225	1.8175	2.109	2.4225	2.6645	2.6135	2.7165	2.934	3.107	3.508	3.7775	3.7725
776	Tonga	-0.9035	-9.3605	-3.0375	0.651	3.4055	5.672	8.15	10.8455	12.3745	14.187	16.591	21.4535	24.1775	28.062	33.147	35.542	35.989
