country_code	country	age	1950-1955	1955-1960	1960-1965	1965-1970	1970-1975	1975-1980	1980-1985	1985-1990	1990-1995	1995-2000	2000-2005	2005-2010	2010-2015	2015-2020	2020-2025	2025-2030	2030-2035	2035-2040	2040-2045	2045-2050	2050-2055	2055-2060	2060-2065	2065-2070	2070-2075	2075-2080	2080-2085	2085-2090	2090-2095	2095-2100
5505	Americas	75	0.08534867	0.08112183	0.07823092	0.07574088	0.07133338	0.06451836	0.0618902	0.05938012	0.05567673	0.05313818	0.0499537	0.04569318	0.04248019	0.0417318	0.04188935	0.03664823	0.03458372	0.03272612	0.03117426	0.02964125	0.02818197	0.02652026	0.02497137	0.0235007	0.02227788	0.02099025	0.01958974	0.01837973	0.01730813	0.01622479
5505	Americas	80	0.12945676	0.12484976	0.1211851	0.11621004	0.10839205	0.09929686	0.09573598	0.0923208	0.08798374	0.0856585	0.08127918	0.07508142	0.07067147	0.06891834	0.06982782	0.06163181	0.05834432	0.05548908	0.0529697	0.0508601	0.04875564	0.04672337	0.04431457	0.04205089	0.03986498	0.03806099	0.03611658	0.03389087	0.03200004	0.03033407
5505	Americas	85	0.19480896	0.18812647	0.18367926	0.17623663	0.16421582	0.14980622	0.14355885	0.14069219	0.13513119	0.13504161	0.13176176	0.12312356	0.11704412	0.11529889	0.117908	0.10655462	0.10182841	0.09761445	0.09386504	0.09040441	0.0874229	0.08431155	0.08127792	0.07779746	0.07443343	0.07107511	0.06823577	0.06513409	0.06174436	0.05878329
5505	Americas	90	0.27967876	0.26862006	0.263336	0.25566306	0.24000828	0.22129414	0.21177002	0.210374	0.20484116	0.20889063	0.20867772	0.19833656	0.19028169	0.18776088	0.1924339	0.17784014	0.17349482	0.1687977	0.16432697	0.15998583	0.15580622	0.15164265	0.14736123	0.14308206	0.138657	0.1340785	0.12951659	0.12518598	0.12086535	0.11665878
5505	Americas	95	0.38309181	0.3701265	0.36384081	0.35401199	0.33547338	0.31297912	0.30367375	0.3058485	0.30098648	0.31193983	0.3172267	0.30485465	0.29474486	0.29241212	0.30095529	0.28243725	0.27907161	0.27598977	0.27289666	0.26923561	0.26549865	0.26128756	0.2563412	0.2513001	0.24602783	0.24119152	0.2357495	0.23028011	0.22439377	0.21946974
5505	Americas	100+	0.50991679	0.49045979	0.49185544	0.47873431	0.45748465	0.43342356	0.42656862	0.4372637	0.43756571	0.45293917	0.46709535	0.45390745	0.44046641	0.43679295	0.44859103	0.42234373	0.41939528	0.41675122	0.41536796	0.41450323	0.41205411	0.40906973	0.40456972	0.39801506	0.39156599	0.38516887	0.38007972	0.37389411	0.36752453	0.36017272
904	Latin America and the Caribbean	0	0.14844116	0.13140464	0.1154345	0.101256	0.08824094	0.07535577	0.06249767	0.05092889	0.04085801	0.03209818	0.02506688	0.02023706	0.01712045	0.01507107	0.01347608	0.01186714	0.01036637	0.00915768	0.00818073	0.00732816	0.00659372	0.00597466	0.0054475	0.00498916	0.00459264	0.00424752	0.00394519	0.00368491	0.00345588	0.0032492
904	Latin America and the Caribbean	1	0.01905128	0.01511615	0.01195227	0.00961872	0.00772919	0.00602184	0.00459863	0.00344708	0.00256182	0.00186959	0.0013807	0.00110682	0.00092395	0.0007765	0.00070187	0.00063155	0.00056024	0.00049822	0.00044513	0.00039835	0.00035795	0.00032331	0.00029308	0.00026571	0.00024162	0.00022065	0.00020201	0.00018603	0.00017189	0.00015911
904	Latin America and the Caribbean	5	0.003633	0.00296387	0.00249988	0.00221689	0.00185332	0.00145337	0.00118332	0.00099952	0.00082375	0.00067657	0.00052822	0.00042435	0.00036162	0.00031114	0.00028037	0.00026327	0.00023911	0.00021645	0.00019575	0.00017705	0.00016083	0.00014681	0.00013442	0.00012315	0.00011297	0.0001038	9.554e-05	8.833e-05	8.187e-05	7.596e-05
904	Latin America and the Caribbean	10	0.00240049	0.00199479	0.00170862	0.00151358	0.00132622	0.00110508	0.00093225	0.00080281	0.00069854	0.00060028	0.0005028	0.00044453	0.00039509	0.00034925	0.00031882	0.0002975	0.00026998	0.00024491	0.00022117	0.00019933	0.00017974	0.00016241	0.0001472	0.0001337	0.0001217	0.00011086	0.00010096	9.217e-05	8.431e-05	7.724e-05
