country_code	country	1950	1951	1952	1953	1954	1955	1956	1957	1958	1959	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023
480	Mauritius	42.261	41.927	41.196	40.463	39.891	39.512	39.11	39.007	39.004	39.027	39.407	39.404	37.791	38.942	37.419	34.691	34.568	29.661	29.815	26.191	25.61	24.138	24.201	22.662	26.133	25.065	25.39	25.523	25.551	25.171	24.595	23.717	22.829	21.824	20.516	18.975	18.017	18.509	19.284	20.136	20.773	20.514	20.866	20.217	19.433	18.37	18.06	17.244	16.165	17.102	16.565	15.791	15.839	15.321	15.168	14.653	13.664	13.227	12.59	11.95	11.648	11.513	11.452	10.901	10.468	10.013	10.217	10.51	10.247	10.118	10.384	10.123	9.504	9.268
175	Mayotte	50.884	50.589	50.23	49.727	49.221	48.682	48.063	47.656	47.251	46.791	46.363	45.905	45.532	45.242	45.097	45.197	45.359	45.88	46.511	46.628	46.788	46.936	47.016	47.127	47.248	47.517	47.449	47.373	47.02	46.872	47.27	47.536	47.64	47.583	47.305	46.656	46.14	46.082	45.92	45.586	45.103	44.592	43.866	43.447	43.042	42.591	42.111	41.325	40.138	38.593	37.141	35.722	34.519	33.25	31.67	33.766	35.451	36.955	37.694	37.244	36.567	35.731	34.915	35.015	35.807	36.784	36.855	36.365	36.547	35.104	32.004	35.672	35.685	35.396
508	Mozambique	47.089	47.195	47.255	47.248	47.333	47.379	47.437	47.4	47.457	47.919	48.26	48.415	48.485	48.484	48.388	48.215	48.047	47.879	47.775	47.628	47.517	47.177	46.955	47.314	47.751	48.391	49.159	49.777	50.848	51.856	52.967	51.85	50.978	50.521	50.11	49.668	49.25	49.419	48.591	47.959	47.431	46.802	46.24	45.102	43.561	44.434	44.365	44.271	44.037	43.91	43.583	43.073	42.473	41.971	41.638	41.356	41.117	41.268	42.277	42.908	42.806	42.454	42.019	41.554	40.792	40.426	40.093	39.755	39.448	39.117	38.736	38.403	37.99	37.486
638	Réunion	50.444	49.969	49.02	48.395	46.741	46.497	44.957	44.108	41.529	40.785	40.553	40.022	40.516	40.769	39.894	39.713	38.707	36.99	35.933	33.837	29.728	28.665	28.585	28.512	28.559	28.445	27.862	27.213	26.409	25.295	23.514	24.058	21.668	21.762	22.068	21.426	20.266	19.927	19.612	19.623	20.639	19.974	19.64	18.323	17.777	17.301	17.148	17.749	17.644	17.991	19.409	19.254	19.075	19.337	19.616	19.831	18.952	18.658	18.566	17.752	16.281	16.183	16.424	16.075	15.818	15.496	15.333	15.094	14.092	13.86	13.74	14.022	13.911	13.719
646	Rwanda	58.339	57.978	57.703	57.348	56.87	56.201	55.627	55.068	54.42	53.72	52.88	51.954	50.864	49.776	48.779	47.992	47.554	47.437	47.564	47.898	48.228	48.451	48.851	49.414	49.965	50.406	51.126	51.619	52.065	52.521	52.684	52.697	52.387	51.792	51.119	50.209	49.031	47.821	46.557	45.307	44.074	42.785	42.245	41.542	48.038	39.517	37.219	40.51	42.159	42.14	42.112	42.113	41.784	41.402	41.145	40.638	39.861	38.833	37.643	36.315	35.149	33.8	32.852	32.409	32.24	32.098	31.971	31.666	31.231	30.672	30.021	29.389	28.859	28.348
690	Seychelles	31.85	32.21	32.679	33.201	34.009	34.798	35.316	35.692	36.093	36.47	36.485	36.908	37.005	36.995	36.838	36.17	37.83	35.545	33.115	31.691	30.197	32.039	29.252	27.5	29.913	28.535	25.227	23.925	25.954	25.236	26.826	26.572	23.357	24.609	25.421	24.933	25.173	24.289	23.461	22.72	22.33	23.143	21.776	22.295	22.376	20.32	19.902	18.37	17.476	17.532	17.63	16.807	17.042	17.023	16.751	17.733	16.864	17.603	18.096	18.254	16.663	17.614	17.736	15.923	15.597	15.822	16.174	16.089	15.708	15.27	14.787	14.345	13.893	13.629
706	Somalia	50.519	49.968	49.474	49.028	48.603	48.218	47.868	47.553	47.283	47	46.757	46.54	46.345	46.17	46.017	45.881	45.778	45.682	45.614	45.565	45.536	45.548	45.559	45.602	45.701	45.862	46.039	46.16	45.181	44.948	47.449	49.464	48.338	48.541	48.52	48.734	48.857	49.323	50.772	50.38	50.255	51.9	51.489	50.121	51.11	50.63	50.996	50.848	50.677	50.658	50.443	50.374	50.373	50.123	49.904	49.615	49.391	48.908	48.763	48.426	48.062	48.58	48.159	47.744	47.457	47.171	46.561	46.155	45.67	45.139	44.544	44.094	43.789	42.964
728	South Sudan	49.335	49.794	50.113	50.425	50.69	50.887	51.103	51.334	51.507	51.784	52.027	52.287	52.507	52.683	52.976	53.055	53.478	53.737	53.977	54.284	54.488	54.566	54.519	54.263	53.937	53.679	53.376	52.997	52.684	52.271	51.981	51.66	51.399	51.078	50.835	50.682	50.626	50.557	51.863	53.111	52.293	52.416	52.538	52.672	52.705	52.709	52.639	51.64	51.204	50.673	49.816	48.921	48.029	46.77	45.513	44.3	43.183	42.307	41.624	41.025	39.878	39.791	39.141	38.295	38.191	35.407	35.052	32.802	29.068	29.421	29.441	29.693	29.066	28.59
800	Uganda	52.4	51.989	51.767	51.464	51.117	50.661	50.162	49.742	49.377	49.021	48.586	48.215	47.989	47.825	47.745	47.79	47.902	48.188	48.422	48.423	48.689	48.928	48.931	48.706	48.586	48.721	48.642	48.585	48.578	48.827	48.706	48.785	48.78	48.898	49.029	49.72	50.361	50.926	51.018	50.906	50.968	50.587	50.565	50.469	50.502	50.609	49.531	49.591	48.839	48.675	48.247	47.915	47.446	46.962	46.508	45.833	45.184	44.524	43.784	43.381	42.889	42.22	41.419	40.551	39.714	39.007	38.279	37.944	37.673	37.212	36.803	36.342	35.8	35.201
834	United Republic of Tanzania	45.881	46.135	46.405	46.611	46.814	47.144	47.615	48.17	48.477	48.685	48.97	49.136	49.448	49.686	49.788	49.922	50.199	50.316	50.171	50.318	50.434	50.555	50.374	50.332	50.581	50.217	49.837	49.529	49.226	48.816	48.312	47.861	47.529	47.121	46.374	45.683	44.869	44.305	44.046	43.525	42.996	42.68	42.317	41.727	41.522	41.897	42.349	42.054	42.143	41.804	41.528	41.398	41.171	41.335	41.527	41.465	40.973	40.168	39.579	39.162	38.756	38.108	38.102	38.408	38.355	37.622	37.632	37.611	37.335	36.883	36.437	36.015	35.637	35.222
894	Zambia	50.11	49.798	49.642	49.502	49.34	49.167	48.968	48.895	48.872	48.9	48.947	48.922	48.87	48.943	48.851	48.837	48.789	48.799	48.914	48.93	49.324	49.435	49.588	49.681	49.657	49.954	49.531	49.225	48.696	48.175	47.521	47.33	47.287	47.324	47.308	47.445	47.396	47.273	47.096	47.114	46.969	46.858	46.551	46.632	46.73	46.755	46.578	46.308	46.184	45.901	45.465	44.774	44.332	43.945	43.921	43.838	43.681	43.178	42.632	42.034	41.393	40.661	39.864	38.983	38.114	37.344	36.617	35.938	35.464	35.006	34.408	33.93	33.542	33.081
716	Zimbabwe	50.287	49.95	49.554	49.201	48.855	48.522	48.314	48.097	47.879	47.65	47.492	47.292	47.093	46.821	46.557	46.375	46.06	45.822	45.667	45.523	45.54	45.611	45.995	46.384	46.395	46.623	46.524	46.51	46.766	46.305	44.84	46.313	45.723	44.988	43.721	42.336	40.936	39.499	37.653	36.387	35.51	34.913	34.269	32.379	32.025	31.665	32.405	33.372	34.47	35.615	36.128	36.463	36.539	36.613	36.326	35.803	35.203	35.651	36.361	37.518	37.869	38.142	37.805	36.975	35.407	33.918	32.704	31.813	31.327	31.121	30.988	30.932	30.882	30.41
911	Middle Africa	45.058	45.225	45.443	45.696	45.834	45.948	46.047	46.187	46.347	46.419	46.566	46.712	46.771	46.808	46.865	46.937	47.039	47.096	47.131	47.128	47.046	46.892	46.828	46.646	46.484	46.317	46.266	46.167	45.93	46.172	46.407	46.265	46.29	46.563	46.73	46.765	46.885	46.937	46.875	46.669	46.478	46.366	46.181	46.162	45.563	46.327	46.167	45.469	44.83	44.902	44.82	44.606	44.32	44.102	43.964	43.963	44.008	43.91	43.83	43.76	43.586	43.385	43.134	42.699	42.353	41.998	41.586	41.426	41.131	40.739	40.316	39.973	39.63	39.226
24	Angola	44.29	45.015	46.163	47.224	48.186	49.037	49.771	50.387	50.891	51.295	51.615	52.046	52.226	52.347	52.41	52.413	52.354	52.229	52.034	51.777	51.218	50.188	49.487	49.292	49.17	49.045	48.968	48.845	48.914	49.014	49.154	49.404	49.622	49.94	50.308	50.576	50.75	50.778	50.716	50.566	50.318	50.042	49.53	49.087	48.733	48.38	47.979	47.564	47.206	46.997	46.853	46.771	46.666	46.551	46.46	46.342	46.123	45.838	45.507	45.175	44.661	44.136	43.61	43.065	42.503	41.847	41.183	40.595	40.057	39.539	39.127	38.67	38.102	37.588
120	Cameroon	44.092	44.095	44.201	44.196	44.174	44.137	44.003	43.904	43.902	43.827	43.806	43.948	43.853	43.659	43.427	43.556	43.687	44.05	44.382	44.771	44.875	45.078	45.048	45.103	45.112	45.065	45.288	45.491	45.447	45.562	45.35	45.702	46.131	45.11	44.708	44.648	44.787	44.588	44.255	43.847	43.643	43.468	43.082	42.664	42.247	41.734	41.196	40.935	40.993	41.098	40.878	40.669	40.8	41.074	41.275	41.319	41.115	40.897	40.665	40.359	39.837	39.217	38.651	38.076	37.548	37.719	37.775	37.516	36.899	36.183	35.438	34.778	34.268	33.743
140	Central African Republic	45.351	45.151	44.964	44.723	44.547	44.326	44.213	44.015	43.821	43.684	43.533	43.402	43.292	43.227	43.223	43.281	43.444	43.605	43.838	43.654	43.434	43.142	42.776	42.357	42.008	41.716	42.233	42.91	43.673	44.433	45.119	45.784	46.143	46.543	46.897	47.183	47.473	47.905	47.781	47.33	46.839	46.243	45.356	44.698	44.188	44.113	43.663	43.023	42.556	42.311	42.058	41.95	41.407	41.704	41.558	41.775	42.193	42.192	42.457	43.644	44.961	45.314	45.147	44.657	44.647	43.338	43.391	43.742	43.838	44.108	44.475	45.226	45.425	46.358
148	Chad	46.982	46.834	46.757	46.673	46.581	46.479	46.367	46.248	46.129	46.014	45.902	45.798	45.71	45.655	45.635	45.672	45.791	45.99	46.253	46.661	47.071	47.501	49.322	49.324	49.189	49.1	49.001	48.826	48.54	48.287	49.518	46.598	45.968	50.009	51.269	49.248	49.122	50.443	51.502	52.127	52.689	51.711	53.335	54.237	52.201	51.582	52.971	52.416	52.244	51.83	51.589	51.241	50.473	50.028	50.375	50.672	50.303	50.107	49.53	49.257	48.979	48.49	48.177	47.429	47.052	46.51	45.533	44.917	44.401	44.316	43.75	43.284	43.35	42.396
178	Congo	45.482	45.292	45.067	44.863	44.591	44.457	44.273	44.051	43.96	43.759	43.5	43.327	43.158	43.29	43.358	43.509	43.634	43.692	43.868	43.973	44.116	44.356	44.508	44.315	44.096	43.994	43.608	43.22	42.696	42.228	41.761	41.44	40.835	40.591	40.098	39.829	39.557	39.406	39.248	39.071	38.913	38.788	38.724	38.558	38.64	38.459	38.362	38.367	37.521	37.049	36.164	37.087	37.316	36.955	37.113	37.033	37.097	37.217	38	38.009	38.911	38.403	37.82	36.824	35.819	34.932	34.093	33.413	32.784	32.183	31.741	31.377	30.941	30.627
180	Democratic Republic of the Congo	45.848	46.011	46.082	46.304	46.318	46.324	46.363	46.532	46.736	46.813	47.063	47.213	47.357	47.482	47.665	47.751	47.888	47.87	47.805	47.682	47.568	47.397	47.146	46.851	46.615	46.363	46.181	45.923	45.438	45.847	46.094	46.062	46.009	46.056	46.176	46.501	46.642	46.547	46.396	46.115	45.85	45.99	45.713	45.881	45.341	47.204	46.999	45.986	44.939	45.228	45.298	44.977	44.559	44.155	43.781	43.728	43.973	43.961	44.011	44.032	43.92	43.981	43.95	43.69	43.505	43.236	42.875	42.976	42.887	42.549	42.19	41.937	41.623	41.305
226	Equatorial Guinea	42.542	42.337	42.115	41.891	41.66	41.426	41.189	40.958	40.739	40.538	40.375	40.264	40.22	40.247	40.336	40.484	40.685	40.922	41.203	41.64	42.158	42.644	42.987	43.124	43.162	43.152	43.143	43.11	43.031	42.89	42.712	42.559	42.574	42.789	44.494	45.762	46.523	46.807	46.72	46.452	46.094	45.689	45.275	44.868	44.475	43.888	43.324	42.781	42.268	41.783	40.795	40.426	40.174	39.991	39.832	39.915	39.682	39.388	39.005	38.548	38.018	37.495	36.773	36.034	35.282	34.531	33.792	33.07	32.4	31.783	31.351	30.703	30.123	29.604
266	Gabon	30.007	29.935	29.931	29.982	30.086	30.241	30.443	30.682	31.067	31.496	31.905	32.272	32.648	32.88	33.14	33.458	33.823	34.079	34.399	34.654	35.064	35.546	36.025	36.293	36.502	36.879	37.283	37.653	37.999	38.229	38.57	38.955	39.015	39.124	38.961	38.85	38.71	38.687	38.465	38.007	37.594	37.16	36.746	36.295	35.514	34.728	34.146	33.906	33.71	33.478	33.429	33.228	33.076	32.869	32.748	32.682	32.612	32.585	32.617	32.869	33.031	33.011	32.49	31.919	31.384	31.085	30.983	30.774	30.537	30.146	29.541	28.938	28.3	27.666
678	Sao Tome and Principe	45.605	43.994	42.61	41.745	41.401	41.511	41.985	42.676	43.433	44.098	44.558	44.637	42.747	41.073	39.681	38.641	37.982	37.708	37.787	38.188	38.805	39.489	39.945	40.311	40.611	40.865	41.081	41.271	41.428	41.573	41.612	41.526	41.331	41.216	41.106	41.038	40.998	40.973	40.928	40.859	40.749	40.65	40.234	39.808	39.406	39.542	39.346	39.172	39.227	39.442	39.748	39.965	39.841	39.551	39.206	38.979	38.851	38.915	38.468	37.892	37.323	36.847	36.364	35.361	34.27	33.025	31.691	30.564	29.804	29.229	28.643	28.518	28.277	28.185
912	Northern Africa	51.319	51.379	51.356	51.269	50.985	50.628	50.206	49.761	49.328	48.866	48.484	48.145	47.858	47.436	46.875	46.219	45.772	45.348	44.927	44.561	44.261	44.014	43.705	43.249	42.939	42.66	42.411	41.99	41.627	41.374	41.041	40.585	40.203	39.731	38.836	38.091	37.096	36.1	35.26	34.23	33.196	32.477	31.658	30.697	29.932	28.93	28.218	27.721	27.338	26.927	26.605	26.411	26.203	26.214	26.23	26.376	26.487	26.739	26.878	27.042	27.263	27.226	27.433	27.441	27.297	27.148	26.34	25.882	24.585	23.816	23.371	22.602	22.31	22.062
12	Algeria	50.602	50.284	49.961	49.746	49.666	49.625	49.516	49.404	49.397	49.114	49.01	49.084	48.938	48.728	48.285	47.977	47.253	47.008	46.844	46.74	46.676	46.298	45.968	45.697	45.449	44.709	44.181	43.898	43.574	43.275	42.96	42.169	41.226	40.299	39.2	38.144	36.092	34.067	32.6	31.293	29.931	29.487	29.296	28.138	27.29	24.56	22.352	20.738	19.603	19.453	19.574	19.405	19.096	19.614	20.337	21.136	21.998	22.873	23.735	24.189	24.556	24.76	25.656	25.524	26.063	25.811	25.439	25.015	24.063	23.379	22.43	21.392	20.491	19.625
818	Egypt	54.618	54.528	54.236	53.855	53.127	52.233	51.247	50.239	49.189	48.258	47.465	46.754	46.018	45.396	44.545	43.484	43.166	42.806	42.485	42.208	41.907	41.786	41.631	41.19	41.134	41.206	41.25	40.99	40.842	40.561	40.155	39.44	39.316	39.309	38.671	38.13	37.316	36.629	36.04	34.872	33.545	32.367	31.149	30.108	29.246	28.58	28.21	28.215	28.303	27.894	27.392	27.252	27.076	26.866	26.569	26.566	26.562	26.849	26.976	27.209	27.491	27.476	28.117	28.591	28.393	28.184	26.679	26.1	23.592	22.267	22.004	21.154	21.091	21.004
434	Libya	49.106	49.289	49.465	50.014	50.441	50.697	50.876	51.083	51.229	51.27	51.268	51.154	51.02	50.993	51.05	51.099	49.687	48.332	47.297	46.603	46.365	46.495	45.937	45.34	46.301	45.926	45.687	45.476	45.217	44.854	44.354	42.569	42.265	38.962	34.837	33.69	32.403	31.085	29.725	28.366	27.042	25.717	24.533	23.441	22.69	22.152	21.762	21.576	21.576	21.656	21.691	22.057	22.497	22.92	23.376	23.903	23.931	23.712	23.437	23.155	23.545	24.905	22.587	22.54	22.623	21.921	21.252	20.511	19.844	19.241	18.737	18.176	17.537	17.024
504	Morocco	48.752	49.497	50.235	50.765	50.866	51.031	51.067	51.019	50.985	50.923	50.808	50.588	50.609	49.757	48.957	48.243	47.481	46.751	45.921	45.179	44.725	44.174	43.766	43.236	42.636	42.129	41.384	40.561	39.869	39.542	39.301	39.037	38.403	37.26	36.028	34.798	33.715	32.647	31.567	30.568	29.766	29.369	28.26	27.04	26.344	25.766	25.532	25.141	24.478	23.42	22.689	22.087	21.6	21.589	21.686	21.818	21.858	21.922	21.859	21.913	21.871	21.506	20.978	20.341	19.787	19.488	19.224	18.918	18.573	18.258	17.85	17.458	17.035	16.701
729	Sudan	47.958	48.068	48.181	48.179	48.172	48.096	48.005	47.936	47.904	47.706	47.667	47.595	47.957	48.272	48.512	48.584	48.733	48.825	48.826	48.809	48.793	48.855	48.35	47.559	46.473	45.876	45.711	45.295	45.002	45.296	45.206	45.565	45.429	45.569	45.114	44.714	44.501	44.182	44.09	44.009	43.784	43.766	43.664	43.372	42.981	42.574	42.244	41.644	41.151	40.99	40.836	40.65	40.439	40.206	39.967	39.612	39.187	38.871	38.392	38.084	37.987	37.317	36.59	36.015	35.491	35.683	35.412	35.023	35.074	34.909	34.48	33.913	33.535	33.612
788	Tunisia	46.62	46.739	46.887	46.995	47.136	47.148	47.314	47.455	47.64	47.835	47.744	47.714	47.711	47.593	47.395	46.835	46.242	44.978	43.605	42.271	41.046	40.311	39.749	39.552	39.349	39.177	38.828	37.827	36.394	35.034	33.988	33.926	33.248	32.695	32.185	31.844	31.224	29.853	28.231	26.601	25.956	25.211	24.466	23.668	22.434	21.041	19.762	18.706	17.735	16.904	16.549	16.227	16.036	16.249	16.333	16.496	16.612	16.769	17.008	17.303	17.94	18.892	19.58	19.755	19.658	19.415	18.954	18.168	17.344	16.82	15.787	13.999	14.124	13.748
732	Western Sahara	43.519	46.511	49.095	51.202	52.833	54.099	54.912	55.396	56.051	56.3	56.437	56.323	56.068	55.393	54.525	53.647	52.852	50.849	51.219	51.382	48.241	41.529	41.036	40.855	41.25	46.465	37.622	38.292	44.514	48.42	51.669	51.861	51.094	49.844	48.053	46.237	43.932	41.674	39.496	37.564	35.727	33.769	32.116	30.643	29.374	27.94	27.182	26.629	26.125	25.603	25.003	24.212	23.365	22.754	22.292	22.051	21.846	21.657	21.45	21.202	20.979	20.629	20.329	19.892	19.562	19.099	18.664	18.24	17.765	17.288	16.885	16.399	15.899	15.503
913	Southern Africa	41.364	41.494	41.533	41.514	41.416	41.338	41.181	41.043	40.934	40.61	40.423	40.329	40.248	40.254	40.151	40.05	40.45	40.405	40.285	40.176	39.876	39.753	39.401	39.002	38.389	37.831	37.249	36.552	36.099	35.905	35.628	35.474	35.56	35.342	35.188	34.88	34.24	33.86	32.676	31.34	29.709	29.041	28.011	27.542	25.636	26.371	25.603	24.725	24.018	23.593	22.569	22.283	21.97	22.342	22.974	23.501	23.9	23.893	25.004	23.638	23.098	23.028	23.049	22.82	22.677	21.945	21.263	21.003	20.773	20.568	20.349	20.143	19.851	19.532
72	Botswana	45.458	45.693	45.917	46.382	46.826	47.259	47.62	47.868	47.796	47.584	47.14	46.593	46.032	45.934	45.775	45.759	45.633	45.523	45.489	45.508	45.71	45.484	45.532	45.704	46.113	46.195	46.229	45.803	45.058	44.709	44.651	43.449	42.325	41.151	40.188	39.369	38.517	37.154	35.798	34.505	33.623	32.834	32.353	31.915	31.27	29.894	28.613	27.91	27.747	27.731	27.936	27.907	27.647	27.393	27.309	27.706	28.141	28.335	28.396	28.396	28.365	28.038	27.742	27.183	26.795	26.475	26.254	26.073	25.897	25.751	25.532	25.422	25.253	24.713
748	Eswatini	50.311	49.836	49.333	48.896	48.522	48.206	47.941	47.729	47.572	47.464	47.393	47.353	47.341	47.298	47.14	47.186	47.436	47.528	48.051	48.608	49.055	49.477	49.792	50.091	50.348	50.572	50.681	50.609	50.395	50.093	49.804	49.464	48.936	48.402	47.799	46.866	45.372	43.893	42.158	41.608	40.43	39.514	38.677	37.905	37.33	33.978	33.131	32.383	32.157	32.488	32.59	32.44	32.247	32.333	32.557	32.535	32.232	32.163	32.28	31.889	30.867	30.402	29.952	29.646	29.02	28.308	27.623	26.926	26.412	25.889	25.39	24.957	24.611	24.073
426	Lesotho	43.585	43.93	44.185	44.422	44.844	44.949	45.118	45.116	45.001	44.801	44.568	44.339	44.084	43.748	43.463	43.333	42.967	42.544	41.878	41.266	40.791	40.454	40.183	39.943	40.244	40.622	41.001	41.097	41.015	40.791	40.384	39.922	39.463	38.948	38.42	37.931	37.529	38.333	37.364	36.273	35.13	34.188	33.168	31.95	31.015	30.564	30.414	30.224	29.238	28.457	28.248	28.716	29.365	29.294	28.736	28.561	28.627	29.484	29.642	29.354	29.163	30.209	30.027	29.988	29.5	29.178	28.932	28.241	27.361	26.44	25.628	24.896	24.392	24.109
516	Namibia	40.974	41.177	41.334	41.47	41.557	41.638	41.694	41.761	41.913	41.968	42.089	42.203	42.396	42.643	42.674	42.767	42.918	43.017	43.217	43.286	43.446	43.551	43.726	43.854	43.873	43.718	43.523	42.813	42.649	40.844	40.603	39.822	38.448	38.282	38.286	38.32	38.335	38.562	38.735	38.226	40.957	40.477	39.275	37.876	36.273	34.453	32.946	32.771	32.9	32.629	31.612	30.481	29.636	29.028	28.918	29.316	29.734	29.979	30.265	30.616	31.006	31.142	31.352	31.177	31.011	30.668	30.31	29.652	29.067	28.386	27.687	27.022	26.343	25.89
710	South Africa	40.964	41.09	41.12	41.076	40.936	40.833	40.64	40.478	40.36	40.01	39.82	39.74	39.674	39.693	39.6	39.492	39.959	39.929	39.812	39.708	39.376	39.25	38.85	38.394	37.666	37.011	36.331	35.568	35.082	34.942	34.663	34.585	34.797	34.631	34.527	34.246	33.597	33.198	31.976	30.576	28.735	28.075	27.017	26.612	24.579	25.612	24.857	23.909	23.151	22.7	21.567	21.266	20.928	21.388	22.136	22.718	23.144	23.088	24.33	22.779	22.178	22.075	22.118	21.894	21.784	21.007	20.27	20.038	19.85	19.694	19.522	19.354	19.079	18.775
914	Western Africa	47.112	47.276	47.345	47.496	47.602	47.725	47.843	47.923	47.968	47.976	48.044	48.11	48.2	48.179	48.191	48.148	48.146	48.148	48.166	48.207	48.215	48.379	48.416	48.506	48.704	48.842	48.801	48.808	48.822	48.586	48.303	48.016	47.724	47.594	47.012	46.564	46.108	45.721	45.416	45.263	45.031	44.747	44.488	44.261	44.024	43.852	43.592	43.319	43.112	43.217	43.395	43.26	43.055	42.884	42.607	42.502	42.303	42.001	41.802	41.559	41.311	41.009	40.531	39.946	39.351	38.552	37.594	36.617	35.647	34.713	33.922	33.621	33.26	32.988
204	Benin	40.894	41.094	41.497	41.921	42.391	42.918	43.47	44.073	44.63	45.198	45.759	46.737	47.113	47.392	47.62	47.73	47.651	47.541	47.48	47.48	47.481	47.463	47.44	47.272	47.181	47.145	47.077	47.033	46.893	47.401	47.92	48.221	48.046	47.695	47.564	47.348	47.092	46.901	46.592	45.988	45.713	45.361	44.924	44.07	45.699	44.35	43.738	43.381	43.007	42.548	42.079	41.695	41.48	41.475	41.329	41.087	41.341	40.961	40.371	39.982	39.77	39.691	39.706	39.582	39.342	38.996	38.554	37.84	36.955	36.036	35.331	34.779	34.35	33.879
854	Burkina Faso	43.357	43.775	44.171	44.518	44.744	45.018	45.249	45.442	45.736	46.025	46.197	46.434	46.644	46.809	47.14	47.342	47.539	47.704	47.881	47.763	47.705	47.624	47.625	47.799	48.006	48.235	48.35	48.768	49.264	49.497	49.429	49.37	49.115	48.921	48.941	48.92	48.603	48.169	47.669	47.318	47.125	46.958	46.566	46.153	46.016	46.043	46.074	45.902	45.576	45.237	45.239	44.907	44.483	44.491	44.124	44.058	44.381	44.191	43.923	43.511	43.2	42.76	42.28	41.703	40.862	40.043	38.925	37.727	36.006	34.325	32.738	32.416	32.043	31.643
132	Cabo Verde	46.667	46.543	46.523	46.45	46.311	46.074	46.612	47.152	47.613	47.898	47.926	47.176	46.515	45.365	44.301	43.338	42.491	41.766	41.178	40.736	40.576	41.499	42.254	42.798	43.335	43.767	43.908	43.841	43.587	43.213	42.734	42.718	42.48	42.259	42.018	42.077	41.961	41.651	41.233	40.746	40.186	39.667	38.824	37.709	35.957	34.209	32.511	31.128	30.137	29.027	27.862	26.762	25.701	24.746	23.943	22.797	21.612	20.583	19.857	19.504	20.42	20.578	19.108	18.401	18.079	17.459	17.32	16.8	15.451	14.288	13.142	12.569	12.438	12.33
384	Côte d'Ivoire	54.277	54.503	54.635	54.715	54.736	54.681	54.613	54.504	54.429	54.249	54.648	54.601	54.539	54.449	54.271	54.023	53.768	53.547	53.302	53.018	52.682	52.427	52.202	52.154	52.033	51.738	51.674	51.027	49.935	49.582	49.275	49.01	48.769	48.478	48.402	48.13	47.872	47.699	47.051	46.722	46.487	46.067	45.559	44.844	44.169	44.101	43.969	44.081	44.183	44.24	44.278	43.902	43.4	42.802	42.276	41.927	41.441	40.961	40.474	40.745	40.936	40.846	40.688	40.451	39.841	38.768	37.742	36.58	35.081	34.306	33.651	33.081	32.5	31.99
270	Gambia	49.677	50.123	50.461	50.686	50.812	50.86	50.846	50.785	50.691	50.573	50.432	50.261	50.045	49.768	49.422	49.006	48.486	48.175	47.853	47.645	47.371	47.585	47.539	47.464	47.252	47.279	47.359	47.474	47.609	47.832	48.191	48.451	48.762	49.002	49.303	49.014	48.849	48.457	48.125	47.908	47.721	47.213	46.637	46.114	45.893	45.102	44.118	43.196	42.542	41.779	41.055	40.517	40.027	39.728	39.709	39.686	39.884	39.537	39.151	38.941	38.872	38.808	38.814	38.097	36.907	35.746	34.593	33.451	32.324	31.921	31.525	31.171	30.771	30.429
288	Ghana	48.043	49.152	50.043	50.738	51.211	51.541	51.702	51.566	51.358	50.938	50.374	49.988	49.666	49.222	48.659	48.243	47.786	47.747	47.663	47.885	47.677	47.397	46.922	46.438	45.89	45.302	44.737	44.371	44.126	44.017	44.128	43.933	43.575	43.35	43.383	43.081	42.724	42.228	41.495	40.89	40.473	39.897	39.203	38.491	37.493	36.727	35.838	35.6	35.468	35.552	35.898	35.62	35.223	34.779	34.282	34.403	33.877	33.223	32.789	32.585	32.672	32.685	32.519	32.219	31.547	31.114	30.172	28.926	28.388	27.891	27.43	27.034	26.596	26.31
324	Guinea	45.297	45.348	45.442	45.524	45.594	45.62	45.636	45.642	45.641	45.635	45.623	45.605	45.579	45.551	45.528	45.507	45.492	45.475	45.468	45.484	45.517	45.571	45.595	45.631	45.614	45.61	45.614	45.725	45.71	45.735	45.75	45.72	45.928	45.857	45.959	46.066	46.165	46.255	46.187	46.036	45.452	45.778	45.861	45.362	45.061	44.28	44.176	43.935	42.783	42.356	41.833	41.318	40.56	40.284	40.244	40.411	40.307	40.207	40.08	39.928	39.635	39.165	38.7	38.379	38.046	37.767	37.414	36.891	36.329	35.952	35.518	34.983	34.381	33.848
624	Guinea-Bissau	46.002	45.787	45.613	45.481	45.385	45.319	45.28	45.267	45.279	45.31	45.354	45.226	44.614	44.07	44.019	41.937	39.97	38.636	38.776	39.602	38.591	39.531	38.606	39.073	38.767	40.79	42.527	44.013	45.332	47.804	48.621	48.769	48.802	48.69	48.438	48.077	47.652	47.222	46.823	46.468	45.296	44.938	44.809	44.595	44.499	44.264	43.873	43.624	43.213	42.74	42.346	41.794	41.564	41.296	40.801	40.571	40.253	40.016	39.348	38.748	38.308	38.019	37.577	37.082	36.096	35.199	34.217	33.036	32.374	31.848	31.406	30.969	30.458	30.037
