country_code	country	age	1950-1955	1955-1960	1960-1965	1965-1970	1970-1975	1975-1980	1980-1985	1985-1990	1990-1995	1995-2000	2000-2005	2005-2010	2010-2015	2015-2020	2020-2025	2025-2030	2030-2035	2035-2040	2040-2045	2045-2050	2050-2055	2055-2060	2060-2065	2065-2070	2070-2075	2075-2080	2080-2085	2085-2090	2090-2095	2095-2100
414	Kuwait	75	0.11390994	0.11026496	0.10483199	0.09784842	0.093617	0.09205281	0.08695035	0.07938059	0.07412413	0.07288715	0.07068252	0.06867497	0.06294551	0.0582286	0.06075644	0.05013373	0.04493373	0.04015698	0.03598643	0.03238637	0.02926973	0.02660482	0.02433518	0.02239102	0.02064845	0.01910624	0.01767149	0.01636489	0.01514637	0.01404005
414	Kuwait	80	0.1749736	0.17073157	0.16421997	0.15592166	0.15000588	0.14600573	0.13848339	0.12929777	0.12292899	0.11952867	0.11658171	0.11409345	0.10802121	0.10370326	0.11693965	0.09047036	0.08217877	0.07446574	0.06763246	0.06162012	0.05633452	0.05173693	0.04776429	0.04432907	0.0412279	0.03845742	0.03584259	0.0334409	0.03117452	0.02910769
414	Kuwait	85	0.25976485	0.25597794	0.24989141	0.24193625	0.23457066	0.22705749	0.21668059	0.20629155	0.19949562	0.19304034	0.18931768	0.18625541	0.1813365	0.17884765	0.21153891	0.15919326	0.14698211	0.13543813	0.1250067	0.11559362	0.10714789	0.09962703	0.09300184	0.08718645	0.08187303	0.07705961	0.07243475	0.06813376	0.06401019	0.0602171
414	Kuwait	90	0.35714026	0.35497796	0.35071503	0.34451094	0.33710995	0.32786951	0.31673405	0.30724318	0.30114795	0.29228091	0.28795824	0.28439857	0.28044411	0.28111287	0.34237326	0.25486638	0.239286	0.22433754	0.21056482	0.19780972	0.18613747	0.17547862	0.16590963	0.15738458	0.14950053	0.14225453	0.13513183	0.12841952	0.1218715	0.11578857
414	Kuwait	95	0.47108728	0.46915062	0.46551826	0.46075686	0.45369188	0.44374849	0.43324506	0.42630048	0.42229701	0.41101787	0.40665983	0.40277769	0.39953848	0.40439476	0.49316365	0.37556573	0.35986622	0.34460284	0.33018585	0.31632452	0.30333565	0.29101727	0.27966778	0.26935337	0.25966271	0.25059051	0.2413771	0.23255131	0.22374285	0.21546141
414	Kuwait	100+	0.59119932	0.59059352	0.58910265	0.58729967	0.58193859	0.57255646	0.56440669	0.56072362	0.5584258	0.54894184	0.54530218	0.54183422	0.54087982	0.54992742	0.64856589	0.53182989	0.51622625	0.50094962	0.48630571	0.47201824	0.45869504	0.44593494	0.4342175	0.42360367	0.41381042	0.40466514	0.39504412	0.38579243	0.37644671	0.36778498
422	Lebanon	0	0.08024795	0.06863818	0.05871347	0.05314413	0.0507492	0.06534314	0.05140999	0.0367211	0.02570994	0.02041321	0.01599456	0.01287631	0.01194119	0.0136319	0.01669751	0.01544568	0.01350103	0.01170363	0.0101079	0.00870826	0.00754166	0.00655595	0.00573344	0.00505427	0.0044833	0.00401752	0.00362202	0.00328779	0.00301578	0.00277874
422	Lebanon	1	0.0074653	0.00584675	0.0044376	0.00374055	0.00340644	0.01050282	0.00699254	0.0035367	0.00120512	0.00089611	0.00061519	0.00044356	0.00041898	0.00052621	0.00073322	0.00060943	0.00053518	0.00046596	0.00040414	0.00034956	0.00030347	0.00026377	0.00023034	0.00020239	0.00017854	0.00015887	0.00014207	0.00012777	0.00011586	0.00010548
422	Lebanon	5	0.0019588	0.00166207	0.00138458	0.00122845	0.00114745	0.00381237	0.00258886	0.00138822	0.00055508	0.00044341	0.00033685	0.00025741	0.00022316	0.0002112	0.00025364	0.00020404	0.00018372	0.00016425	0.00014649	0.00013042	0.00011654	0.00010435	9.381e-05	8.481e-05	7.698e-05	7.036e-05	6.455e-05	5.947e-05	5.522e-05	5.14e-05
422	Lebanon	10	0.00147461	0.00128348	0.00107368	0.00096183	0.00093586	0.00270158	0.00193333	0.00113981	0.00048103	0.0003767	0.00029105	0.00022857	0.00019144	0.00017952	0.00018812	0.0001684	0.00015331	0.00013857	0.00012488	0.00011225	0.00010113	9.121e-05	8.246e-05	7.487e-05	6.816e-05	6.242e-05	5.73e-05	5.275e-05	4.891e-05	4.541e-05
